Historic Coal Production Data: 2006
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Basin	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2006	1519011	Grand Eagle Prep Plant	Kentucky (West)	Henderson	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Grand Eagle Mining, Inc."	"19060 Highway 1078 South, Henderson, KY 42420"		0	13	"13,837"
2006	1502013	East Volunteer	Kentucky (West)	Hopkins	Illinois Basin	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	"Hopkins County Coal, Llc"	"855 Central City Road, Madisonville, KY 42431"		"87,527"	11	"21,532"
2006	1502013	East Volunteer	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"Hopkins County Coal, Llc"	"855 Central City Road, Madisonville, KY 42431"		0	24	"57,202"
2006	1514335	Cardinal	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	"Warrior Coal, Llc"	"67 J.E. Ellis Rd, Madisonville, KY 42431"		0	42	"128,594"
2006	1517216	Cardinal	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Warrior Coal Llc	"57 J.E. Ellis Road, Madisonville, KY 42431"		"4,487,614"	262	"660,749"
2006	1517232	Richland No. 9	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Pleasant View Mining Company I	"755 Nebo Road, Madisonville, KY 42431"		"364,279"	49	"111,208"
2006	1517403	Pleasant View Wash Plant	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Kentucky Processing & Equipmen	"755 Nebo Rd, Madisonville, KY 42431"		0	5	"9,387"
2006	1518110	Can Do Plant	Kentucky (West)	Hopkins	Illinois Basin	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	Charolais Coal No 1 Llc	"2525 Harrodsburg Rd. Ste. 235, Lexington, KY 40504"		0	6	"6,576"
2006	1518567	Stones Chapel	Kentucky (West)	Hopkins	Illinois Basin	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine and Preparation Plant	American Mining & Manufacturin	"269 W. Main Street, Suite 700, Lexington, KY 40507"		"133,546"	67	"129,210"
2006	1518695	Caterpillarville Mine	Kentucky (West)	Hopkins	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	"Rapid Energy, Inc."	"2281 Ridgewood Drive, Madisonville, KY 42431"		"9,317"	4	"1,501"
2006	1518707	Sunrise Mine	Kentucky (West)	Hopkins	Illinois Basin	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	American Mining & Manufacturin	"P.O. Box 244, Buckner, KY 40010"		"69,777"	52	"91,694"
2006	1518826	Elk Creek Mine	Kentucky (West)	Hopkins	Illinois Basin	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Hopkins County Coal Llc	"855 Central City Road, Madisonville, KY 42431"		0	1	"1,078"
2006	1518826	Elk Creek Mine	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Hopkins County Coal Llc	"855 Central City Road, Madisonville, KY 42431"		"1,527,990"	191	"450,809"
2006	1518895	No. 1 Mine	Kentucky (West)	Hopkins	Illinois Basin	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Pleasant Excavating And Haulin	"P.O. Box 217, Nebo, KY 42441"		"2,350"	3	895
2006	1517319	Scoville Pete Fry	Kentucky (East)	Jackson	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	T & T Coal Inc	"6283 Hwy 472, Manchester, KY 40962"		"23,133"	4	"6,148"
2006	1518327	Honey Hole	Kentucky (East)	Jackson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	United Farming	"445 Eberle Road, Mckee, KY 40447"		"18,455"	8	"16,080"
2006	1518473	Devils Den Job	Kentucky (East)	Jackson	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	T & T Coal Inc.	"375 Town Branch Rd, Manchester, KY 40962"		"6,504"	4	"2,518"
2006	1518981	Green Haul #1	Kentucky (East)	Jackson	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Sandhill Processing Coal Co.	"106 Frazer Street, Cumberland, KY 40823"		"13,289"	9	"9,975"
2006	1517059	Prep Plant # 1	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"		0	12	"27,286"
2006	1517059	Prep Plant # 1	Kentucky (East)	Johnson	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"		0	10	"24,197"
2006	1518487	Mill Branch Mine	Kentucky (East)	Johnson	Appalachia Central	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	East Kentucky Excavation	"9069 Rt. 1428, Martin, KY 41649"		"3,877"	3	"1,930"
2006	1518701	Johnson-Floyd Coal Company Llc	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Johnson-Floyd Coal Company Llc	"P.O. Box 325, Allen, KY 41601"		"277,525"	32	"97,739"
2006	1518785	#1surface	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Kentucky Chestnut Coals, Inc."	"Box 7766 Rte. 321, Hager Hill, KY 41222"		275	4	"8,113"
2006	1518866	No. 1	Kentucky (East)	Johnson	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	P & C Mining Co Inc	"37 Walker Hill, Staffordsvill, KY 41256"		696	5	295
2006	1518929	No 20	Kentucky (East)	Johnson	Appalachia Central	Active	Underground	Contractor	Mine only	Eagle Coal Company Inc	"Rt 292  P O Box 399, Lovely, KY 41231"		"76,968"	27	"33,379"
2006	1518937	"Freedom Fuels, Llc"	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Freedom Fuels, Llc"	"60 Treasure Chest Drive, Louisa, KY 41230"		"20,355"	4	"10,883"
2006	1515289	Elk Hollow Mine	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Icg Knott County, Llc"	"P.O. Box 102, Kite, KY 41828"		"201,941"	35	"79,853"
2006	1516567	Supreme Energy Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	"Icg Knott County, Llc"	"P.O. Box 102, Kite, KY 41828"		0	24	"60,060"
2006	1516606	Combs Branch Job	Kentucky (East)	Knott	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Miller Bros Coal Llc	"25 Clydean Drive, Leburn, KY 41831"		"289,982"	24	"67,309"
2006	1516710	Pioneer Load Out	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	"Enterprise Mining Company, Llc"	"117 Madison Ave. Suite B, Whitesburg, KY 41858"		0	7	"15,488"
2006	1516710	Pioneer Load Out	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	"Enterprise Mining Company, Llc"	"117 Madison Ave. Suite B, Whitesburg, KY 41858"		0	4	"10,326"
2006	1516858	Pioneer Preparation Plant	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Enterprise Mining Company Llc	"117 Madison Ave  Suite B, Whitesburg, KY 41858"		0	2	"4,223"
2006	1516858	Pioneer Preparation Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Enterprise Mining Company Llc	"117 Madison Ave  Suite B, Whitesburg, KY 41858"		0	24	"48,568"
2006	1517021	Jones Fork Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Consol Of Kentucky Inc	"P.O. Box 130, Mousie, KY 41839"		0	27	"66,231"
2006	1517110	Calvary Mine	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Icg Knott County, Llc"	"2020 Puncheon Road, Kite, KY 41828"		"200,252"	36	"83,461"
2006	1517697	# 1 Plant	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	"Miller Bros. Coal, Llc"	"25 Clydean Drive, Leburn, KY 41831"		0	5	"12,604"
2006	1517697	# 1 Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	"Miller Bros. Coal, Llc"	"25 Clydean Drive, Leburn, KY 41831"		0	1	"4,201"
2006	1517724	Raven Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	"Icg Knott County, Llc"	"P.O. Box 102, Kite, KY 41828"		0	11	"8,472"
2006	1517828	Big Elk Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Big Elk Mining Llc	"1051 Main Street  Suite 100, Milton, WV 25541"		0	8	"20,041"
2006	1517828	Big Elk Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Big Elk Mining Llc	"1051 Main Street  Suite 100, Milton, WV 25541"		0	1	"1,743"
2006	1517894	No. 10	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Contractor	Mine only	Ember Contracting Inc.	"P.O. Box 1500, Pikeville, KY 41502"		"161,680"	19	"43,672"
2006	1518222	Trace Fork	Kentucky (East)	Knott	Appalachia Central	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Enterprise Mining Company Llc	"117 Madison Ave, Whitesburg, KY 41858"		"126,270"	24	"71,818"
2006	1518392	E-3 Mine	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Contractor	Mine only	Clas Coal Company Inc	"P.O. Box 35, Deane, KY 41812"		"213,645"	34	"79,323"
2006	1518393	Clean Energy Mine	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Icg Knott County, Llc"	"P.O. Box 1020, Kite, KY 41828"		"539,721"	60	"133,348"
2006	1518442	Auger Mine No 28	Kentucky (East)	Knott	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"3,329"	2	627
2006	1518454	Auger Mine No 29	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"19,143"	3	"1,974"
2006	1518477	Wiley Area 80	Kentucky (East)	Knott	Appalachia Central	Permanently abandoned	Surface	Operating Subsidiary	Mine only	Consol Of Kentucky Inc	"P.O. Box 10, Deane, KY 41812"		"222,827"	21	"51,064"
2006	1518505	#5	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Murriel Don Coal, Inc."	"P.O. Box 97, Garrett, KY 41630"		"82,229"	28	"33,951"
2006	1518507	Mine #8	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Enterprise Mining Company Llc	"1876 Yellow Creek Road, Sassafras, KY 41759"		"537,303"	101	"225,157"
2006	1518519	Carr Fork Dev Inc.	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Carr Fork Dev Inc.	"P.O. Box 220, Vicco, KY 41773"		"15,678"	8	"13,229"
2006	1518522	Classic Mine	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Icg Knott County, Llc"	"P.O. Box 102, Kite, KY 41828"		"337,383"	43	"94,679"
2006	1518558	Big Branch	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Enterprise Mining Company Llc	"1876 Yellow Creek Road, Sassafras, KY 41759"		"1,318,318"	130	"320,102"
2006	1518589	Jones Fork E-3	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Consol Of Kentucky Inc.	"P.O. Box 130, Mousie, KY 41839"		"1,842,115"	241	"624,006"
2006	1518594	#4	Kentucky (East)	Knott	Appalachia Central	"Active, men working, not producing"	Underground	Contractor	Mine only	Murriel-Don Coal Inc.	"P.O. Box 97, Garrett, KY 41630"		"153,537"	29	"63,284"
2006	1518595	Little Doty	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Coal Ridge Mining, Llc"	"P.O. Box 249, Stanville, KY 41659"		"55,747"	17	"27,398"
2006	1518629	Elkhorn No 3	Kentucky (East)	Knott	Appalachia Central	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Marsh Coal Co. Llc	"13227 Hwy 7 South, Kite, KY 41828"		"1,447"	13	"2,665"
2006	1518642	Beaver Gap	Kentucky (East)	Knott	Appalachia Central	Permanently abandoned	Underground	Contractor	Mine only	Ember Contracting Inc	"P O Box 1500, Rt. 23, Pikeville, KY 41502"		"106,838"	21	"42,723"
2006	1518711	# 1	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Abundance Coal, Inc."	"310 Arnold Fork Road, Kite, KY 41828"		"169,356"	28	"56,665"
2006	1518747	#2	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Solar Coal Company	"40 Porter Hill P.O. Box 249, Stanville, KY 41659"		"151,131"	25	"49,727"
2006	1518753	#1	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Vision Coal Inc.	"558 Schuler Branch, Deane, KY 41812"		"108,980"	22	"42,131"
2006	1518760	Slone Branch	Kentucky (East)	Knott	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	"Knott Floyd Land Co., Inc."	"P.O. Box 249, Stanville, KY 41659"		"9,856"	11	"5,072"
2006	1518793	#4	Kentucky (East)	Knott	Appalachia Central	Mine closed by MSHA	Underground	Indepedent Producer Operator	Mine only	Double A Mining Inc	"40 Porter Hill P.O. Box 249, Stanville, KY 41659"		"42,968"	16	"11,231"
2006	1518806	Kelly Fork Job	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Contractor	Mine only	Miller Bros Coal Llc	"25 Clydean Drive, Leburn, KY 41831"		"359,346"	37	"101,370"
2006	1518819	Shm-35	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Contract Highwall Mining Llc	"P.O. Box 249, Stanville, KY 41659"		"197,538"	8	"19,456"
2006	1518837	Auger Mine No 1	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Hendrickson Drilling Llc	"P.O. Box 396, Littcarr, KY 41834"		"19,421"	6	"6,423"
2006	1518862	Job 21	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Miller Bros. Coal, Llc"	"25 Clydean Drive, Leburn, KY 41831"		"386,478"	14	"34,221"
2006	1518887	Slone Branch	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Contractor	Mine only	Ember Contracting Inc	"P.O. Box 1500, Pikeville, KY 41502"		"121,925"	15	"36,004"
2006	1518909	No 2	Kentucky (East)	Knott	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	B King Coal Company Inc	"P.O. Box 242, Kite, KY 41828"		"13,277"	12	"3,942"
2006	1518917	Smith Branch No. 1	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Hendrickson Equipment Inc	"P.O. Box 467, Hindman, KY 41822"		"37,316"	9	"7,000"
2006	1518949	Raven Mine #1	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	"Icg Knott County, Llc"	"2020 Puncheon Road, Kite, KY 41828"		"245,026"	37	"72,796"
2006	1518971	Knott County Mine	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Locust Grove, Inc."	"P.O. Box 958, Hazard, KY 41702"		"157,732"	17	"51,028"
2006	1518972	Beaver Gap No. 2	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Ember Contracting Inc	"1500, Pikeville, KY 41501"		"29,446"	9	"10,982"
2006	1502134	Corbin Prep Plant	Kentucky (East)	Knox	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine and Preparation Plant	C H Development	"P.O. Box 128, Barbourville, KY 40906"		0	1	540
2006	1517288	Myjoy Coal Llc Mine #1	Kentucky (East)	Knox	Appalachia Central	"Active, men working, not producing"	Underground	Contractor	Mine only	Myjoy Coal Llc	"P.O. Box 1328, Barbourville, KY 40906"		"17,354"	7	"13,927"
2006	1517691	Mine #3	Kentucky (East)	Knox	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Goodin Creek Mining Company In	"248 W Cumberland Gap #100, Corbin, KY 40701"		"40,395"	37	"54,033"
2006	1517967	Dewitt Job	Kentucky (East)	Knox	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Whymore Coal Company Inc	"P.O. Box 2726, London, KY 40743"		"103,851"	27	"59,617"
2006	1518261	Mine No 2	Kentucky (East)	Knox	Appalachia Central	Permanently abandoned	Underground	Contractor	Mine only	"D & R Coal, Inc."	"P.O. Box 728, Barbourville, KY 40906"		"38,982"	13	"23,879"
2006	1518348	Dusty Fork Mine	Kentucky (East)	Knox	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corporation	"55 N. Copeland, Jackson, KY 41339"		"115,644"	12	"28,089"
2006	1518426	Mine #5	Kentucky (East)	Knox	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Goodin Creek Mining Company In	"248 W Cumberland Gap #100, Corbin, KY 40701"		281	6	"1,608"
2006	1518440	No 6	Kentucky (East)	Knox	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Mallie Coal Company Inc	"8442 Highway 6, Corbin, KY 40701"		"12,584"	5	"8,900"
2006	1518560	Davis Branch	Kentucky (East)	Knox	Appalachia Central	Mine closed by MSHA	Underground	Contractor	Mine only	"Jellico Enterprise, Llc"	"P.O. Box 269, Barbourville, KY 40906"		"17,095"	7	"7,744"
2006	1518615	Runion Job	Kentucky (East)	Knox	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Ikerd Coal Company Llc	"59 Greer  Ln, Corbin, KY 40701"		"103,464"	34	"47,945"
2006	1518628	Gatliff Surface #3	Kentucky (East)	Knox	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	"Gatliff Coal Co., Inc."	"200 Allison Blvd., Corbin, KY 40701"		"361,263"	28	"65,360"
2006	1518796	010 Salem 1500 B	Kentucky (East)	Knox	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Jean Coal Company Llc	"7090 Kingston Pike, Knoxville, TN 37919"		"12,963"	2	"2,777"
2006	1519001	Bob Bray Mountain	Kentucky (East)	Knox	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Wash Ridge Coal Co.	"1170 Rock Creek Ridge Rd., Ste, Clairfield, TN 37715"		"68,321"	22	"26,121"
2006	1519018	No. 3	Kentucky (East)	Knox	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"D & R Coal, Inc."	"247 Hooker Branch Rd., Barbourville, KY 40906"		"5,111"	4	"1,440"
2006	1510042	#1 Strip	Kentucky (East)	Laurel	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Jamieson Construction Company	"30 Jamieson Lane, London, KY 40741"		"134,900"	21	"52,836"
2006	1510789	Colona Synfuel	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Colona Synfuel L L C	"P.O. Box 308, Ceredo, WV 25507"		0	18	"21,435"
2006	1510789	Colona Synfuel	Kentucky (East)	Lawrence	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Colona Synfuel L L C	"P.O. Box 308, Ceredo, WV 25507"		0	5	"7,145"
2006	1515851	No. 13	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Jordan Construction	"15810 Hwy 32, Blaine, KY 41124"		"13,307"	2	"1,793"
2006	1516116	Mine No. 25	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Contractor	Mine only	"K-Jac Energy, Inc."	"P.O. Box 1384, Paintsville, KY 41240"		"23,095"	4	"4,782"
2006	1516823	No. 4	Kentucky (East)	Lawrence	Appalachia Central	Permanently abandoned	Underground	Contractor	Mine only	"Coalburg Enterprises, Inc."	"P.O. Box 190, Lovely, KY 41231"		"195,810"	24	"49,012"
2006	1518371	Evans Fork Job	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Miller Brothers Coal Llc	"25 Clydean Drive, Leburn, KY 41831"		"840,763"	57	"154,229"
2006	1518498	Mine #1	Kentucky (East)	Lawrence	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Big D Mining, Llc"	"199 Trojan Powder Road, Salyersville, KY 41465"		"8,169"	19	"5,750"
2006	1518566	Auger Mine No 35	Kentucky (East)	Lawrence	Appalachia Central	Temporarily closed	Surface	Contractor	Mine only	B & H Coal Co. Inc.	"P.O. Box 221, Jackson, KY 41339"		"14,584"	2	"4,537"
2006	1518649	No. 1	Kentucky (East)	Lawrence	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Twin Resources L. L. C.	"40 Emma Drive P.O. Box 388, Thelma, KY 41260"		"6,554"	17	"4,497"
2006	1518660	No 6	Kentucky (East)	Lawrence	Appalachia Central	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Coalburg Enterprises Inc	"Rt 292  P O Box 190, Lovely, KY 41231"		"63,668"	24	"22,261"
2006	1518816	#1	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Meadow Fork Mining Co Llc	"P.O. Box 234, Grayson, KY 41143"		"205,197"	24	"62,533"
2006	1518818	Trap Branch Job	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Miller Bros. Coal Llc.	"25 Clydean Drive, Leburn, KY 41831"		"402,079"	35	"97,198"
2006	1518829	Cam Branch Mine	Kentucky (East)	Lawrence	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Locust Grove, Inc."	"P.O. Box 958, Hazard, KY 41702"		"154,779"	17	"45,244"
2006	1518853	No 1 Surface	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Contractor	Mine only	D & J Coal Co Llc	"3661 Ky Hwy 3387, Stambaugh, KY 41257"		"23,144"	6	"13,051"
2006	1518970	Jims Branch Mine No. 1	Kentucky (East)	Lawrence	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Diamond Energy Incorporated	"P.O. Box 605, Louisa, KY 41230"		"33,067"	16	"13,567"
2006	1519040	No. 2	Kentucky (East)	Lawrence	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Jordan Construction	"15810 Hwy 32, Blaine, KY 41124"		"1,793"	2	240
2006	1515983	St. Helens Tipple	Kentucky (East)	Lee	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Sturgeon Mining Co., Inc."	"P.O. Box 368, Beattyville, KY 41311"		0	3	"8,436"
2006	1519009	No 3	Kentucky (East)	Lee	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Sandhill Processing Co	"375 Town Branch Rd, Manchester, KY 40962"		"24,084"	14	"8,268"
2006	1502502	Shamrock #18 Series	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Shamrock Coal Company Incorpor	"1374 Highway 192 East, London, KY 40741"		"460,795"	70	"213,771"
2006	1511065	#4	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Bledsoe Coal Corp	"1374 Highway 192 East, London, KY 40741"		"669,068"	103	"320,755"
2006	1511835	#1	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Bledsoe Coal Corporation	"1374 Hwy 192 East, London, KY 40741"		0	23	"52,306"
2006	1512753	Calvary No 81	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Co	"P.O. Box 47, Slemp, KY 41763"		"402,505"	50	"122,886"
2006	1514057	Mine #30	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Contractor	Mine only	"R  & R Mining, Inc."	"P.O. Box 430, Avawam, KY 41713"		"605,523"	66	"155,520"
2006	1516098	Beech Fork Coal Prep Facility	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Shamrock Coal Company Inc	"1374 Hwy 192 East, London, KY 40741"		0	1	"1,868"
2006	1516098	Beech Fork Coal Prep Facility	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Shamrock Coal Company Inc	"1374 Hwy 192 East, London, KY 40741"		0	25	"91,529"
2006	1517746	Thunder Ridge Mine	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"		"940,993"	91	"252,617"
2006	1518376	Beechfork Mine	Kentucky (East)	Leslie	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Bledsoe Coal Corp	"Hc 82, Box 351a, Big Laurel, KY 40808"		"980,280"	102	"309,759"
2006	1518828	Lewis Creek Surface	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Contractor	Mine only	"Associated Contracting, Llc"	"993 New Hwy 172, West Liberty, KY 41472"		"238,178"	37	"66,128"
2006	1518851	Mine #107	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Contractor	Mine only	Dataem Industries Llc	"P.O. Box 97, Middlesboro, KY 40965"		"215,045"	11	"20,510"
2006	1518932	Narrow Branch	Kentucky (East)	Leslie	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Nally & Hamilton Enterprises,"	"4455 Hwy 38, Brookside, KY 40801"		"369,148"	33	"100,316"
2006	1518945	Copeland Seam	Kentucky (East)	Leslie	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Bledsoe Coal Corporation	"Route 2008  Box 351a, Big Laurel, KY 40808"		"4,408"	7	"3,360"
2006	1518996	Turkey Branch	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Nally & Hamilton Enterprises,"	"249 Hen Wilder Road, Calvin, KY 40813"		"215,925"	52	"84,651"
2006	1519036	Long Branch Road Job	Kentucky (East)	Leslie	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Whymore Coal Company Incorpora	"945 Ridge Wood Rd., London, KY 40743"		"31,569"	31	"16,830"
2006	1502057	Advantage #1	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Sapphire Coal Company	"147 Big Blue Blvd., Whitesburg, KY 41858"		"783,023"	86	"233,987"
2006	1511121	Roxana Prep Plant	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	"Enterprise Mining Company, L."	"117 Madison Avenue, Suite B, Whitesburg, KY 41858"		0	5	"9,070"
