Historic Coal Production Data: 2011															
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration															
															
Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Basin	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2011	1516577	Mill Creek Prep Plant	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Deane Mining Llc	"P.O. Box 1169, Pikeville, KY 41502"		0	11	"29,877"
2011	1517720	#2	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Trc Mining Corp	"P.O. Box 249, Stanville, KY 41659"		"120,712"	33	"74,645"
2011	1517965	S-6 Little Creek	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Revelation Energy Llc	"P.O. Box 249, Stanville, KY 41659"		"633,355"	42	"127,033"
2011	1517993	#7	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Contractor	Mine only	Cheyenne Elkhorn Coal Co Inc	"5363 Collins Hwy, Pikeville, KY 41501"		"95,589"	25	"50,183"
2011	1518191	Johnson Branch #2	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Nally & Hamilton Enterprises I	"P.O. Box 249, Calvin, KY 40813"		"163,149"	34	"93,959"
2011	1518233	Black Light Energy	Kentucky (East)	Letcher	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Black Light Energy Llc	"24231 Ky Rt. 122, Melva, KY 41650"		"4,713"	8	"6,701"
2011	1518340	Mine No 4	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	North Fork Coal Corporation	"P.O. Box 527, Benham, KY 40807"		"496,271"	104	"265,203"
2011	1518481	Raven Energy	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Red Bush Coal, Llc"	"315 Trace Branch Rd, Krypton, KY 41754"		"13,209"	14	"18,884"
2011	1518566	Auger Mine No 35	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"22,540"	2	"4,062"
2011	1518569	Deane #1	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Deane Mining Llc	"P.O. Box 1169, Pikeville, KY 41502"		"109,677"	23	"67,863"
2011	1518705	Band Mill 2	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Cumberland River Coal Company	"P. O. Drawer 109, Appalachia, VA 24216"	Scotia Employees Association	"223,581"	57	"141,918"
2011	1518732	Mine No 5	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	North Fork Coal Corporation	"P.O. Box 527, Benham, KY 40807"		"455,393"	62	"159,443"
2011	1518864	Mine #2	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Vision Coal, Inc."	"588 Schuler Branch, Deane, KY 41812"		"18,790"	11	"12,120"
2011	1518870	Mine No 1	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Contractor	Mine only	Owlco Energy Llc	"P.O. Box 159, Middlesboro, KY 40965"		"81,452"	20	"35,111"
2011	1518984	Mine No 9	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Hubble Mining Company Llc	"P.O. Box 392, Pikeville, KY 41502"		"108,366"	17	"44,119"
2011	1518988	Red Fox	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"H & D Coal Co., Inc."	"P.O. Box 490, Whitesburg, KY 41858"		"73,385"	19	"41,929"
2011	1519050	Mill Branch Operation Mine No	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Fleenor Inc	"P.O. Box 100, Ashcamp, KY 41512"		"2,987"	4	"3,570"
2011	1519228	Blue Ridge No 1	Kentucky (East)	Letcher	Appalachia Central	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Cumberland River Coal Company	"P.O. Box 109, Appalachia, VA 24216"	Scotia Employees Association	"56,356"	28	"21,074"
2011	1519252	Mine No. 8	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Hubble Mining Co. Llc	"P.O. Box 392, Pikeville, KY 41502"		"123,204"	18	"46,414"
2011	1519263	Mine No 5	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Contractor	Mine only	Clas Coal Company Inc	"P.O. Box 133, Partridge, KY 40862"		"218,256"	37	"88,688"
2011	1519297	Uz No. 2	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Sapphire Coal Company	"147 Big Blue Blvd, Whitesburg, KY 41858"		"283,649"	66	"134,867"
2011	1519309	#3	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Clark Mining, Inc."	"P.O. Box 249, Stanville, KY 41659"		"21,375"	10	"16,548"
2011	1519327	Mine #2	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Clark Mining, Inc"	"1300 Coppinger  Drive, Cumberland, KY 40823"		"52,886"	10	"19,350"
2011	1519331	No. 2 Auger	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Stoneridge Resources Inc.	"P.O. Box 512, Jonesville, VA 24263"		425	4	418
2011	1519411	Job 55	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Premier Elkhorn Coal Company	"P.O. Box 130, Myra, KY 41549"		"90,703"	7	"20,034"
2011	1519428	Mine #1	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Asher's Quality Coal Corporati	"3887 Hwy 699, Cornettsville, KY 41731"		"14,581"	6	"12,480"
2011	1519517	#1	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Bitco Resources Inc	"551 Long Fork, Deane, KY 41812"		"4,049"	8	"3,542"
2011	1519532	Access Energy	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Deane Mining Llc	"P.O. Box 1169, Pikeville, KY 41501"		"49,590"	22	"34,305"
2011	1519533	Trace Fork 1	Kentucky (East)	Letcher	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Cumberland River Coal Company	"P.O. Box 109, Applachia, VA 24216"		"151,381"	37	"66,013"
2011	1519560	Smoot Creek No. 1	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Sapphire Coal Company	"147 Big Blue Blvd, Whitesburg, KY 41858"		"39,850"	15	"18,113"
2011	1519577	No 1	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Halco Services L L C	"282 Straight Fork Rd, Cornettsville, KY 41731"		"5,664"	6	"2,880"
2011	1519578	Carousel #1	Kentucky (East)	Letcher	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Pine Creek Mining, Inc."	"P.O. Box 249, Stanville, KY 41659"		748	3	"1,730"
2011	1519587	Job -1	Kentucky (East)	Letcher	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Stone Ridge Resources Inc.	"P.O. Box 42, Jonesville, VA 24263"		"2,969"	4	"2,829"
2011	1518234	Grand River Terminal	Kentucky (East)	Livingston	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Kinder Morgan Operating Lp	"1020 Dover Rd, Grand Rivers, KY 42045"	United Mine Workers of America	0	21	"44,544"
2011	1518234	Grand River Terminal	Kentucky (East)	Livingston	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Kinder Morgan Operating Lp	"1020 Dover Rd, Grand Rivers, KY 42045"	United Mine Workers of America	0	35	"75,846"
2011	1511417	Roadside Processing Inc	Kentucky (East)	Mccreary	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Preparation Plant	Roadside Processing Inc	"750 Town Mountain Rd, Pikeville, KY 41501"		0	2	"3,086"
2011	1511417	Roadside Processing Inc	Kentucky (East)	Mccreary	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	Roadside Processing Inc	"750 Town Mountain Rd, Pikeville, KY 41501"		0	1	"3,086"
2011	1518912	Island Dock	Kentucky (West)	Mclean	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Oxford Mining Company-Kentucky	"544 Chestnut St, Coshocton, OH 43812"		0	11	"27,021"
2011	1517834	F-9 Prater Branch	Kentucky (East)	Magoffin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"4978 Teays Valley Rd., Ashland, WV 25560"		"1,275,064"	122	"319,687"
2011	1518947	Bull Creek Surface Mine	Kentucky (East)	Magoffin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corpor	"P.O. Box 130, Mousie, KY 41839"		"87,957"	32	"82,771"
2011	1519146	Diablo West Surface	Kentucky (East)	Magoffin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Licking River Mining Llc	"993 New Highway 172, P.O. Box, West Liberty, KY 41472"		"616,383"	89	"237,723"
2011	1519200	No. 1	Kentucky (East)	Magoffin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Middle Fork Development Servic	"P.O. Box 505, Staffordsvill, KY 41256"		"144,163"	15	"29,609"
2011	1519256	#1	Kentucky (East)	Magoffin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Magoffin Co. Coal Corporation	"P.O. Box 249, Stanville, KY 41659"		"105,213"	36	"75,488"
2011	1519459	Right Oakley Surface	Kentucky (East)	Magoffin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Licking River Mining, Llc"	"993 New Highway 172 P.O. Box 4, West Liberty, KY 41472"		"769,699"	57	"150,232"
2011	1505106	Preparation Plant	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Martin County Coal Corp	"3185 Middle Fork Wolf Creek Ro, Inez, KY 41224"		0	10	"15,426"
2011	1505106	Preparation Plant	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Martin County Coal Corp	"3185 Middle Fork Wolf Creek Ro, Inez, KY 41224"		0	38	"61,705"
2011	1506268	Pevler Plant	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pinnacle Processing Inc	"P.O. Box 399, Lovely, KY 41231"		0	13	"28,687"
2011	1506268	Pevler Plant	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Pinnacle Processing Inc	"P.O. Box 399, Lovely, KY 41231"		0	73	"162,561"
2011	1514324	Preparation Plant	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Contractor	Preparation Plant	Excel Mining Llc	"9426 Meathouse Rd, Pilgrim, KY 41250"		0	20	"45,064"
2011	1518326	No 4	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Mayo Resources Inc	"Rte. 292, Lovely, KY 41231"		"218,562"	43	"86,632"
2011	1518384	#5	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Mayo Resources Inc	"P.O. Box 190, Lovely, KY 41231"		"255,070"	46	"114,613"
2011	1518452	White Cabin #7	Kentucky (East)	Martin	Appalachia Central	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Martin County Coal	"P.O. Box 5002, Inez, KY 41224"		"58,485"	16	"27,580"
2011	1518575	No. 1	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Matrix Energy Llc	"Rt. 292    P.O. Box 190, Lovely, KY 41231"		"1,573,252"	221	"545,079"
2011	1518839	Van Lear Mine	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Contractor	Mine only	Excel Mining Llc	"9426 Meathouse Rd, Pilgrim, KY 41250"		"999,730"	203	"506,103"
2011	1519070	Mount Sterling Branch	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Icg East Kentucky Llc	"13778 River Front Road, Belfry, KY 41514"		"509,678"	78	"198,486"
2011	1519193	Voyager #7	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Martin County Coal	"P.O. Box 292, Sidney, KY 41564"		"472,420"	61	"155,889"
2011	1519235	Mtr Wolf Creek Mine	Kentucky (East)	Martin	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Martin County Coal Corp	"P.O. Box 5002, Inez, KY 41224"		"2,069"	2	60
2011	1519296	No 24	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Eagle Coal Company Inc	"P.O. Box 399, Lovely, KY 41231"		"172,895"	60	"132,451"
2011	1519302	Laurel Fork Surface	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	James River Coal Service Compa	"210 Ljh Drive, Gilbert, WV 25621"		"179,812"	16	"45,153"
2011	1519472	White Oak South	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Martin County Coal Corp	"3201 Ridgetop Road, Inez, KY 41224"		"250,654"	49	"77,804"
2011	1519488	No. 25	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Eagle Coal Company Inc	"P.O. Box 190, Lovely, KY 41231"		"39,338"	28	"37,939"
2011	1519494	No. 8	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Coalburg Enterprises Inc.	"P.O. Box 190, Lovley, KY 41231"		"314,430"	33	"83,542"
2011	1519531	White Cabin #9	Kentucky (East)	Martin	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Martin County Coal Corp.	"P.O. Box 5002, Inez, KY 41224"		"206,162"	35	"57,480"
2011	1519553	Caney Shaft Surface	Kentucky (East)	Martin	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Martin County Coal Corp	"Ridge Top Road, Inex, KY 41224"		"30,167"	21	"8,924"
2011	1519566	#6	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Mayo Resources Inc	"P.O. Box 190, Lovely, KY 41231"		"107,325"	39	"68,920"
2011	1519615	Mcc Addcar Hwm System 23	Kentucky (East)	Martin	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Martin County Coal Corp	"P.O. Box 299, Sidney, KY 41564"		"142,243"	18	"13,538"
2011	1517741	Paradise #9	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Kenamerican Resources Inc	"7590 State Rte 181, Central City, KY 42330"		"1,758,880"	244	"637,524"
2011	1518134	Halls Creek Mine	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Oxford Mining Company-Kentucky	"544 Chestnut Street, Coshocton, OH 43812"		"1,317,403"	95	"246,144"
2011	1519205	Minuteman Fines Recovery Plant	Kentucky (West)	Muhlenberg	Illinois Basin	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Covol Fuels No 2 Llc	"6601 Highway 181 North, Greenville, KY 42345"		0	18	"41,187"
2011	1519303	K O Mine	Kentucky (West)	Muhlenberg	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Oxford Mining Company-Kentucky	"544 Chestnut St, Coshocton, OH 43812"		"204,747"	28	"76,973"
2011	1519356	Parkway Mine Surface Facilitie	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Rd., Madisonville, KY 42431"		0	24	"47,066"
2011	1519358	Parkway Mine	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		"1,444,797"	136	"342,921"
2011	1519365	Schoate Preparation Plant	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Oxford Mining Company-Kentucky	"544 Chestnut Street, Coshocton, OH 43812"		0	16	"41,237"
2011	1519417	Cresent Recovery Project	Kentucky (West)	Muhlenberg	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	B & M Recovery	"17585 Beulah Road, Princeton, KY 42445"		"33,392"	3	"4,167"
2011	1519466	Rose France Mine	Kentucky (West)	Muhlenberg	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Oxford Mining Company-Kentucky	"544 Chestnut St, Coshocton, OH 43812"		"710,954"	51	"136,089"
2011	1519555	N.A.A.M. No. 21-Pa	Kentucky (West)	Muhlenberg	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	North American Auger	"16867 State Route 83, Coshocton, OH 43812"		"123,223"	5	"11,870"
2011	1518552	Big Run Mine	Kentucky (West)	Ohio	Illinois Basin	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		"427,017"	100	"244,342"
2011	1519165	Midway Coal Handling Facility	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		0	27	"55,947"
2011	1519165	Midway Coal Handling Facility	Kentucky (West)	Ohio	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		0	9	"17,667"
2011	1519217	Midway Mine	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company	"407 Brown Road, Madisonville, KY 42431"		"1,689,519"	85	"201,058"
2011	1519344	Equality	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		"2,016,809"	125	"328,964"
2011	1519345	Armstrong Prep And Dock Facili	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		0	49	"99,873"
2011	1519345	Armstrong Prep And Dock Facili	Kentucky (West)	Ohio	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		0	1	"3,089"
2011	1519407	Eastfork Surface Mine	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"		"723,751"	58	"138,016"
2011	1519511	Lewis Creek	Kentucky (West)	Ohio	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Co.	"407 Brown Road, Madisonville, KY 42431"		"488,278"	28	"37,518"
2011	1519535	Kronos Mine	Kentucky (West)	Ohio	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company	"Mantanzas Road, Centertown, KY 42323"		"182,679"	55	"122,555"
2011	1519572	Mobile Auger #3 Unit 57	Kentucky (West)	Ohio	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Valley Mining, Inc."	"P.O. Box 152, Uhrichsville, OH 44683"		"13,643"	4	"1,058"
2011	1518891	Buck Creek	Kentucky (East)	Owsley	Appalachia Central	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Silver Slate Llc	"P.O. Box 656, Hyben, KY 41749"		"23,018"	16	"14,541"
2011	1519130	#1	Kentucky (East)	Owsley	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Emlyn Coal Processing Llc	"3205 Spruce St., St. Paul, MN 55117"		"14,886"	6	"13,874"
2011	1519179	Sturgeon #4	Kentucky (East)	Owsley	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	"Sturgeon Mining Co., Inc."	"P.O. Box 368, Beattyville, KY 41311"		"19,775"	5	"10,156"
2011	1519617	Bingham Job #13	Kentucky (East)	Owsley	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"B & W Resources, Inc."	"P.O. Box 249, Stanville, KY 41659"		"11,128"	8	"8,205"
2011	1503627	#20 Strip Job	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Pine Branch Coal Sal	"4497  Ky Hwy 28, Chavies, KY 41727"		"427,994"	49	"118,313"
2011	1504442	Bulan Load Out	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Frasure Creek Mining Llc	"P.O. Box 100, Ary, KY 41712"		0	11	"35,056"
2011	1505151	Jeff Tipple	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"		0	7	"19,808"
2011	1505245	Hoyt Tipple	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pine Branch Coal Sales Inc	"4497 Ky. Hwy. 28, Chavies, KY 41727"		0	12	"44,165"
2011	1505485	Preparation Plant	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Contractor	Preparation Plant	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"		0	8	"18,247"
2011	1505485	Preparation Plant	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Contractor	Preparation Plant	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"		0	98	"242,428"
2011	1509636	#77	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"		"406,655"	73	"196,339"
2011	1513495	Kentucky River Loading	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"		0	64	"135,989"
2011	1513495	Kentucky River Loading	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"		0	14	"31,899"
2011	1513936	Frasure Creek Mine No 6	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"P.O. Box 100, Ary, KY 41712"		"2,211,678"	213	"546,514"
2011	1516105	Charlene Loadout	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Cdr Operations Inc	"P.O. Box 1056, Hazard, KY 41702"		0	4	"6,501"
2011	1516105	Charlene Loadout	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Cdr Operations Inc	"P.O. Box 1056, Hazard, KY 41702"		0	3	"6,500"
2011	1516353	No. 64 Plant	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"		0	5	"12,308"
2011	1516353	No. 64 Plant	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"		0	21	"49,230"
2011	1516520	76  Plant	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"		0	6	"14,879"
2011	1516520	76  Plant	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"		0	24	"59,518"
2011	1516580	Auger Mine No 6	Kentucky (East)	Perry	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"17,610"	3	"4,618"
2011	1516883	Combs Branch Job	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Pine Branch Coal Sal	"P.O. Box 246, Chavies, KY 41727"		"1,094,293"	88	"257,644"
2011	1516883	Combs Branch Job	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Pine Branch Coal Sal	"P.O. Box 246, Chavies, KY 41727"		0	5	"13,501"
2011	1517478	#75	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 47, Slemp, KY 41763"		"414,200"	105	"280,183"
2011	1517497	#68	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"		"540,794"	124	"342,609"
2011	1518048	Rowdy Gap Mine	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"		"836,379"	92	"218,986"
2011	1518454	Auger Mine No 29	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Contractor	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"45,766"	3	"8,262"
2011	1518504	S-3 Candle Ridge	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Revelation Energy, Llc"	"P.O. Box 249, Stanville, KY 41659"		"163,992"	39	"55,793"
2011	1518526	Jake's Branch Job	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Pine Branch Coal Sal	"P.O. Box 246, Chavies, KY 41727"		"188,838"	16	"49,016"
2011	1518565	E4-1	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Perry County Coal Corporation	"1845 South Ky Hwy 15, Hazard, KY 41701"		"687,351"	153	"413,865"
2011	1518644	Salem Auger Mtc #28 Blayde Min	Kentucky (East)	Perry	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Jaymax Coal Resources Llc	"P.O. Box 221, Jackson, KY 41339"		"12,746"	2	"4,427"
2011	1518662	E3-1	Kentucky (East)	Perry	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"		"711,892"	173	"467,948"
2011	1518738	Buckeye Strip #1	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	James River Coal Service Compa	"State Hwy 15 Kenmont Hollow Ro, Jeff, KY 41751"		"89,142"	27	"77,398"
2011	1518769	Blue Ridge Surface Mine	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Cumberland River Coal Company	"P.O. Box 109, Appalachia, VA 24216"	Scotia Employees Association	"938,212"	136	"343,101"
2011	1518781	Chavies Job #7	Kentucky (East)	Perry	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	B & W Resources Inc	"P.O. Box 249, Stanville, KY 41659"		"457,355"	47	"118,462"
