Historic Coal Production Data: 2009
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Basin	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2009	1519054	#5	Kentucky (East)	Floyd	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Pia Company Inc	"P.O. Box 249, Stanville, KY 41659"		"6,639"	3	"3,327"
2009	1519075	Black Diamond Surface Mine	Kentucky (East)	Floyd	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Miller Bros Coal Llc	"1801 Watergap Road, Prestonsburg, KY 41653"		"84,207"	22	"45,675"
2009	1519127	Mine #16	Kentucky (East)	Floyd	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	South Akers Mining Company Llc	"P.O. Box 392, Pikeville, KY 41502"		"83,164"	17	"36,375"
2009	1519129	No. 15	Kentucky (East)	Floyd	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Fools Gold Energy Corp	"45 Stamper Lane, Pikeville, KY 41501"		"100,818"	30	"63,376"
2009	1519187	Shm-10	Kentucky (East)	Floyd	Appalachia Central	Temporarily closed	Surface	Contractor	Mine only	Contract Highwall Mining Llc	"P.O. Box 249, Stanville, KY 41659"		"125,326"	9	"19,064"
2009	1519225	Hoods Fork	Kentucky (East)	Floyd	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Laurel Mountain Resources, Llc"	"1801 Watergap Road, Prestonsburg, KY 41653"		"218,698"	22	"46,026"
2009	1519238	#17 South	Kentucky (East)	Floyd	Appalachia Central	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Laurel Mountain Resources, Llc"	"1801 Watergap Road, Prestonsburg, KY 41653"		"98,567"	16	"34,184"
2009	1519292	No 1	Kentucky (East)	Floyd	Appalachia Central	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Bec Coal Inc.	"P.O. Box 362, Lenore, WV 25676"		"30,007"	13	"14,574"
2009	1519294	#1	Kentucky (East)	Floyd	Appalachia Central	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	"Black Star Energy, Inc."	"P.O. Box 249, Stanville, KY 41659"		"11,342"	19	"6,182"
2009	1519310	F10 Alum Lick	Kentucky (East)	Floyd	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"4978 Teays Valley Rd, Scott Depot, WV 25560"		"400,639"	43	"109,535"
2009	1519334	#2	Kentucky (East)	Floyd	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	B & K Coal Inc	"P.O. Box 249, Stanville, KY 41659"		"71,604"	26	"33,274"
2009	1519343	F2-680	Kentucky (East)	Floyd	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"4978 Teays Valley Road, Scott Depot, WV 25560"		"49,439"	10	"17,490"
2009	1519347	#3	Kentucky (East)	Floyd	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Black Thunder Mining Inc	"P.O. Box 249, Stanville, KY 41659"		"27,473"	11	"7,493"
2009	1502263	Darby Fork No 1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Lone Mountain Processing Inc	"Drawer C, St Charles, VA 24282"		"727,457"	114	"291,677"
2009	1504331	Prep Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Manalapan Mining Company Inc	"8174 E Hwy 72, Pathfork, KY 40863"		0	2	"3,282"
2009	1504331	Prep Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Manalapan Mining Company Inc	"8174 E Hwy 72, Pathfork, KY 40863"		0	30	"62,357"
2009	1505215	Moore Processing	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Coalgood Energy Company	"966 Route 990, Coalgood, KY 40818"		0	5	"12,379"
2009	1505215	Moore Processing	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Coalgood Energy Company	"966 Route 990, Coalgood, KY 40818"		0	4	"8,964"
2009	1510657	Totz Prep Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	"P.O. Box 269, Grays Knob, KY 40829"		0	2	"6,063"
2009	1510657	Totz Prep Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	"P.O. Box 269, Grays Knob, KY 40829"		0	20	"54,566"
2009	1511506	Verda Loadout	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Dixie Fuel Company, Llc"	"51 Grays Branch Road, Grays Knob, KY 40829"		0	8	"22,530"
2009	1512428	Sequoia Preparation Facility	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Sequoia Energy Llc	"North 19th St. Ext., Middlesboro, KY 40965"		0	16	"45,995"
2009	1512428	Sequoia Preparation Facility	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Sequoia Energy Llc	"North 19th St. Ext., Middlesboro, KY 40965"		0	27	"81,768"
2009	1512602	Highsplint Preparation Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	"P.O. Box 269, Grays Knob, KY 40829"		0	3	"8,709"
2009	1512602	Highsplint Preparation Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	"P.O. Box 269, Grays Knob, KY 40829"		0	26	"78,377"
2009	1512603	Clover Loadout	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Bledsoe Coal Corporation	"Route 2008 Box 351-A, Big Laurel, KY 40808"		0	1	"3,696"
2009	1512603	Clover Loadout	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Bledsoe Coal Corporation	"Route 2008 Box 351-A, Big Laurel, KY 40808"		0	17	"49,109"
2009	1513331	Forester Creek Clean Coal Wash	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Fox Knob Coal Co, Inc."	"P.O. Box 267, Coldiron, KY 40819"		0	16	"46,424"
2009	1513331	Forester Creek Clean Coal Wash	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Fox Knob Coal Co, Inc."	"P.O. Box 267, Coldiron, KY 40819"		0	3	"8,843"
2009	1514728	Foresters Creek Strip	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Fox Knob Coal Company Inc	"P.O. Box 267, Coldiron, KY 40819"		"266,628"	57	"163,384"
2009	1516054	No 1 Plant	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Old Virginia Services, L.L.C."	"P.O. Box 1675, Ashland, VA 23005"		0	10	"23,550"
2009	1516457	K-4 Mine	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Rex Coal Company, Inc."	"51 Grays Branch Road, Grays Knob, KY 40829"		"70,538"	19	"52,912"
2009	1517165	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Stillhouse Mining Llc	"P.O. Box 527, Benham, KY 40807"		"572,505"	95	"237,481"
2009	1517234	Huff Creek No 1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Lone Mountain Processing Inc	"Drawer C, St Charles, VA 24282"		"476,223"	113	"275,411"
2009	1517821	Mill Branch	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Nally & Hamilton Enterprises I	"P.O. Box 157, Bardstown, KY 40004"		"351,073"	39	"108,682"
2009	1517871	Ghm #40	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Green Hill Mining Inc	"P.O. Box 760, London, KY 40743"		"12,709"	2	"1,258"
2009	1517874	No 18	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Harlan Cumberland Coal Company	"P.O. Box 269, Grays Knob, KY 40829"		"99,144"	20	"56,761"
2009	1517880	Brookside Loadout	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Nally & Hamilton Enterprises,"	"P.O. Box 157, Bardstown, KY 40004"		0	13	"32,395"
2009	1517880	Brookside Loadout	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Nally & Hamilton Enterprises,"	"P.O. Box 157, Bardstown, KY 40004"		0	1	"1,705"
2009	1517971	Days Creek Stockpile	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Lone Mountain Processing Inc	"Drawer C, St Charles, VA 24282"		0	3	"7,137"
2009	1518093	Calvin Mining-Mine #1 Gap	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Calvin Mining Llc	"P.O. Box 85, Keokee, VA 24265"		"112,955"	23	"48,770"
2009	1518145	Cm&e #3	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Cloverfork Mining & Excavating	"8174 East Highway 72, Pathfork, KY 40863"		"149,468"	31	"84,365"
2009	1518182	"D & C Mining  Corp,"	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	D & C Mining Corp	"P.O. Box 148, Fries, VA 24330"		"164,725"	22	"42,027"
2009	1518196	Highsplint	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Contractor	Mine only	Parton Bros. Contracting Inc.	"P.O. Box 159, Middlesboro, KY 40965"		"118,247"	20	"39,223"
2009	1518197	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Cave Spur Coal Llc	"P.O. Box 527, Benham, KY 40807"		"344,700"	44	"109,263"
2009	1518198	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Panther Mining Llc	"P.O. Box 527, Benham, KY 40807"		"519,404"	89	"225,720"
2009	1518241	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Cloverlick Coal Company Llc	"P.O. Box 527, Benham, KY 40807"		"549,398"	88	"215,381"
2009	1518264	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Cawood Enterprises Llc	"P.O. Box 85, Cranks, KY 40820"		"53,106"	15	"40,396"
2009	1518267	Rb #10	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Manalapan Mining Company Inc	"8174 East Hwy 72, Pathfrok, KY 40863"		"10,077"	9	"11,048"
2009	1518277	K-3	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Harlan Cumberland Coal Company	"General Delivery, Grays Knob, KY 40829"		738	7	"6,525"
2009	1518423	Right Fork Splint	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Coalgood Energy Company	"966 Rt. 990, Coalgood, KY 40818"		"121,796"	40	"98,156"
2009	1518562	No. 1 Wallins	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	K & D Mining	"P.O. Box 2561, Middlesboro, KY 40965"		"147,002"	36	"77,361"
2009	1518643	Highsplint Strip	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Dixie Fuel Company Llc	"51 Grays Branch Road, Grays Knob, KY 40829"		"188,054"	63	"180,977"
2009	1518647	Clover Fork No 1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Lone Mountain Processing Inc	"Drawer C, St. Charles, VA 24282"		"849,013"	121	"297,986"
2009	1518687	Liggett #1	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Liggett Mining Llc	"838, Middlesboro, KY 40965"		"209,836"	27	"74,826"
2009	1518734	Mine #1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Powell Mountain Energy Llc	"Rt. 1 Box 140, St. Charles, VA 24282"		"203,763"	57	"143,682"
2009	1518771	Rb #12	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Manalapan Mining Co., Inc."	"8174 E Hwy 72, Pathfork, KY 40863"		"94,632"	32	"62,002"
2009	1518854	Liggett #3	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Operating Subsidiary	Mine only	Liggett Mining Llc	"P.O. Box 838, Middlesboro, KY 40965"		"142,653"	44	"121,298"
2009	1518861	Mine No 1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Contractor	Mine only	Conshor Mining Llc	"2102 Evanor Lane, Cincinnati, OH 45244"		"132,070"	27	"45,468"
2009	1518869	Mine #2	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Stillhouse Mining, Llc"	"P.O. Box 527, Benham, KY 40807"		"632,062"	64	"163,943"
2009	1518889	Harlan Strip #1	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Four Star Resources Llc	"P.O. Box 408, Grays Knob, KY 40829"		"44,356"	9	"18,806"
2009	1518893	#8 Wallins Creek Strip	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Fox Knob Coal Co, Inc."	"P.O. Box 267, Coldiron, KY 40819"		"157,216"	27	"75,110"
2009	1518922	Infinity #1	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Infinity Energy Incorporated	"P.O. Box 838, Middlesboro, KY 40965"		"109,664"	16	"41,364"
2009	1519043	No 3	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Underground	Contractor	Mine only	A & M Coal Co Inc	"P.O. Box 609, Pennington Ga, VA 24277"		"19,679"	18	"13,188"
2009	1519051	Timber Tree #9	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Contractor	Mine only	"Parton Bros. Contracting, Inc."	"P.O. Box 159, Middlesboro, KY 40965"		"56,270"	18	"32,654"
2009	1519063	Panther Mine #4a	Kentucky (East)	Harlan	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Panther Mining, Llc"	"P.O. Box 527, Benham, KY 40807"		"122,851"	26	"67,798"
2009	1519069	Rex Strip #1	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Rexcoal Company, Inc."	"General Delivery, Grays Knob, KY 40829"		"64,066"	20	"59,797"
2009	1519080	Liggett #5	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Contractor	Mine only	Liggett Mining Llc	"P.O. Box 838, Middlesboro, KY 40965"		"154,621"	56	"166,376"
2009	1519083	Lewis Creek	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Nally & Hamilton Enterprises I	"P.O. Box 249, Calvin, KY 40813"		"127,161"	30	"48,605"
2009	1519102	P-1	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Manalapan Mining Co., Inc."	"8174 East Highway 72, Pathfork, KY 40863"		"190,506"	68	"134,199"
2009	1519114	C-5	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Rex Coal Company Inc.	"P.O. Box 269, Grays Knob, KY 40829"		"123,852"	32	"91,308"
2009	1519117	K-6	Kentucky (East)	Harlan	Appalachia Central	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Harlan Cumberland Coal Llc	"P.O. Box 269, Grays Knob, KY 40829"		"44,209"	18	"42,030"
2009	1519158	Hwm 009-001	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Coal River Fuels Llc	"P.O. Box 281, Danville, WV 25053"		"5,331"	2	"3,693"
2009	1519170	Ky No. 5	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Big Run Mining, Inc"	"111 Mill Creek Rd, Pathfork, KY 40863"		"231,722"	34	"84,055"
2009	1519183	Mill Creek Surface	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	D & C Mining Corporation	"P.O. Box 148, Fries, VA 24330"		"28,238"	7	"15,077"
2009	1519202	Big Laurel #4	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	"Nally & Hamilton Enterprises,"	"P.O. Box 249, Calvin, KY 40813"		"28,704"	33	"9,885"
2009	1519215	Infinity #2	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Infinity Energy Incorporated	"P.O. Box 838, Middlesboro, KY 40965"		"46,144"	11	"21,574"
2009	1519216	Infinity #3	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Operating Subsidiary	Mine only	Infinity Energy Incorporated	"P.O. Box 838, Middlesboro, KY 40965"		"201,216"	33	"93,049"
2009	1519234	Liggett #6	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Underground	Contractor	Mine only	Liggett Mining Llc	"P.O. Box 838, Middlesboro, KY 40965"		"63,330"	28	"43,589"
2009	1519259	Straight Creek #3	Kentucky (East)	Harlan	Appalachia Central	Permanently abandoned	Surface	Contractor	Mine only	Robert Clear Coal Corporation	"2980 Gen. Carl W. Stiner Hwy, Lafollette, TN 37766"		"275,730"	23	"52,260"
2009	1519260	D-5	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Rex Coal Co. Inc	"P.O. Box 269, Grays Knob, KY 40829"		"46,354"	19	"50,081"
2009	1519282	Mine No 4	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Contractor	Mine only	A & M Coal Co Inc	"P.O. Box 609, Pennington Ga, VA 24277"		"136,531"	36	"88,469"
2009	1519290	Infinity #4	Kentucky (East)	Harlan	Appalachia Central	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Infinity Energy Incorporated	"P.O. Box 838, Middlesboro, KY 40965"		"125,267"	32	"71,808"
2009	1519291	Cardinal Mine #1	Kentucky (East)	Harlan	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Cardinal Mining Llc	"1083 South Hwy 66, Big Creek, KY 40914"		"3,198"	4	"4,355"
2009	1519308	Triumph Mine	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Coalgood Energy Company	"966 Rt. 990, Coalgood, KY 40818"		"59,860"	26	"52,675"
2009	1519322	Ghm #25	Kentucky (East)	Harlan	Appalachia Central	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Green Hill Mining In	"P.O. Box 760, London, KY 40743"		"21,135"	2	"2,355"
2009	1519326	Harlan Surface #4	Kentucky (East)	Harlan	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Fox Knob Coal Co., Inc"	"P.O. Box 267, Coldiron, KY 40819"		"240,754"	26	"50,914"
2009	1519360	Massey Hwm #11	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Coalgood Energy Company	"966 Route 990, Coalgood, KY 40818"		"171,818"	9	"24,477"
2009	1519392	Highwall Miner #64	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Fox Knob Coal Co. Inc.	"P.O. Box 267, Coldiron, KY 40819"		"104,285"	12	"18,023"
2009	1519395	Cloverlick #2	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	"Jarisa, Inc."	"P.O. Box 536, Neon, KY 41840"		"72,870"	39	"41,542"
2009	1519418	Mine #3	Kentucky (East)	Harlan	Appalachia Central	Active	Underground	Indepedent Producer Operator	Mine only	Cloverlick Coal Company Llc	"P.O. Box 527, Benham, KY 40807"		"15,440"	15	"9,247"
2009	1519426	Ky No. 8	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Big Run Mining, Inc."	"P.O. Box 117, Stoney Fork, KY 40988"		"14,004"	7	"4,826"
2009	3609199	3125	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining In	"221 Creek Road, Rural Valley, PA 16249"		"14,709"	4	"3,060"
2009	3609202	3169	Kentucky (East)	Harlan	Appalachia Central	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining In	"221 Creek Road, Rural Valley, PA 16249"		"13,148"	3	"3,480"
2009	4407079	Ghm #51	Kentucky (East)	Harlan	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Green Hill Mining In	"P.O. Box 760, London, KY 40743"		"71,788"	2	"4,510"
2009	1516231	Patriot Surface	Kentucky (West)	Henderson	Illinois Basin	Active	Surface	Operating Subsidiary	Mine only	Grand Eagle Mining Inc	"19060 Highway 1078 South, Henderson, KY 42420"		"1,163,555"	78	"205,139"
2009	1517587	Freedom	Kentucky (West)	Henderson	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Ohio County Coal Company Llc	"19050 Hwy 1078 South, Henderson, KY 42420"		"1,264,981"	163	"425,561"
2009	1519011	Grand Eagle Prep Plant	Kentucky (West)	Henderson	Illinois Basin	Active	Surface	Operating Subsidiary	Preparation Plant	Grand Eagle Mining Inc	"19060 Highway 1078 South, Henderson, KY 42420"		0	8	"18,123"
2009	1519011	Grand Eagle Prep Plant	Kentucky (West)	Henderson	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	Grand Eagle Mining Inc	"19060 Highway 1078 South, Henderson, KY 42420"		0	21	"49,000"
2009	1502013	East Volunteer	Kentucky (West)	Hopkins	Illinois Basin	Active	Surface	Operating Subsidiary	Preparation Plant	Hopkins County Coal Llc	"35 Frank Cox Rd, Madisonville, KY 42431"		0	7	"17,904"
2009	1502013	East Volunteer	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	Hopkins County Coal Llc	"35 Frank Cox Rd, Madisonville, KY 42431"		0	29	"76,945"
2009	1502132	Dotiki Mine	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Webster County Coal Llc	"1586 Balls Hill Road, Nebo, KY 42441"		"4,200,121"	437	"1,195,995"
2009	1514335	Warrior Preparation Plant	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	"Warrior Coal, Llc"	"1690 Columbia Schoolhouse Road, Madisonville, KY 42431"		0	34	"98,160"
2009	1517216	Cardinal	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Warrior Coal Llc	"57 J.E. Ellis Road, Madisonville, KY 42431"		"6,316,496"	379	"931,350"
2009	1517232	Richland No 9	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Pleasant View Mining Company I	"755 Nebo Road, Madisonville, KY 42431"		"337,812"	67	"131,712"
2009	1517403	Pleasant View Washer Plant	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Kentucky Processing & Equipmen	"755 Nebo Rd, Madisonville, KY 42431"		0	7	"16,799"
2009	1518826	Elk Creek Mine	Kentucky (West)	Hopkins	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Hopkins County Coal Llc	"855 Central City Road, Madisonville, KY 42431"		"3,978,966"	357	"934,825"
2009	1519062	Jackson Co. No. 4	Kentucky (East)	Jackson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"T&t Coal, Inc."	"6283 Hwy 472, Manchester, KY 40962"		"30,386"	4	"10,488"
2009	1517059	Prep Plant # 1	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"		0	22	"58,854"
2009	1517059	Prep Plant # 1	Kentucky (East)	Johnson	Appalachia Central	Active	Underground	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"		0	12	"30,319"
2009	1517627	Auger Mine No 17	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Contractor	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"		"28,217"	3	"3,780"
2009	1518701	Johnson-Floyd Coal Company Llc	Kentucky (East)	Johnson	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Johnson-Floyd Coal Company Llc	"P.O. Box 325, Allen, KY 41601"		"255,414"	65	"137,823"
2009	1518929	No 20	Kentucky (East)	Johnson	Appalachia Central	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Eagle Coal Company Inc	"Rt 292  P O Box 399, Lovely, KY 41231"		"64,738"	29	"45,521"
2009	1519088	Surface #3	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	Mine Rite Coal Co. Inc.	"190 Ky Route 689 East, Flatgap, KY 41219"		"33,491"	9	"16,997"
2009	1519220	Ridgeline Coal Llc	Kentucky (East)	Johnson	Appalachia Central	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Ridgeline Coal Llc	"P.O. Box 2121, Blaine, KY 41502"		"3,500"	11	"4,300"
2009	1519226	Long Branch Surface	Kentucky (East)	Johnson	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Laurel Mountain Resources, Llc"	"1801 Watergap Road, Prestonsburg, KY 41653"		"329,796"	50	"106,994"
2009	1519244	Red Bush #1	Kentucky (East)	Johnson	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Red Bush Coal, Llc"	"P.O. Box 207, Staffordsvill, KY 41256"		"22,474"	11	"17,785"
2009	1519320	Muddy Branch #1 Surface	Kentucky (East)	Johnson	Appalachia Central	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Johnson Floyd Coal Company Llc	"P.O. Box 325, Allen, KY 41601"		"32,371"	17	"19,361"
2009	1519439	Job #4	Kentucky (East)	Johnson	Appalachia Central	Active	Surface	Indepedent Producer Operator	Mine only	"Mountain Source Energy, Llc"	"1966 Hurricane Branch, Grayson, KY 41143"		"2,851"	5	"1,196"
2009	1202356	Addcar System 16 Hwm Serial No	Kentucky (East)	Knott	Appalachia Central	"Active, men working, not producing"	Surface	Contractor	Mine only	Icg Addcar Systems L	"No. 1 Hwm Drive, Ashland, KY 41102"		"400,819"	19	"35,492"
2009	1516567	Supreme Energy Prep Plant	Kentucky (East)	Knott	Appalachia Central	Active	Underground	Operating Subsidiary	Preparation Plant	Icg Knott County Llc	"P.O. Box 102, Kite, KY 41828"		0	18	"41,260"
2009	1516858	Pioneer Preparation Plant	Kentucky (East)	Knott	Appalachia Central	Active	Surface	Operating Subsidiary	Preparation Plant	Enterprise Mining Company Llc	"5703 Crutchfield Dr, Norton, VA 24273"		0	13	"26,871"
