Year	Region	Commodity	Volume	Product
2012	KY		90861804	Coal (short tons)
2013	KY		80379779	Coal (short tons)
2004	LA		3805488	Coal (short tons)
2005	LA		4160962	Coal (short tons)
2006	LA		4114016	Coal (short tons)
2007	LA		3126586	Coal (short tons)
2008	LA		3843243	Coal (short tons)
2009	LA		3657416	Coal (short tons)
2010	LA		3944542	Coal (short tons)
2011	LA		3864700	Coal (short tons)
2012	LA		3971129	Coal (short tons)
2013	LA		2809771	Coal (short tons)
2004	MD		5224941	Coal (short tons)
2005	MD		5183453	Coal (short tons)
2006	MD		5054022	Coal (short tons)
2007	MD		2301185	Coal (short tons)
2008	MD		2859965	Coal (short tons)
2009	MD		2305459	Coal (short tons)
2010	MD		2585156	Coal (short tons)
2011	MD		2936758	Coal (short tons)
2012	MD		2283341	Coal (short tons)
2013	MD		1925291	Coal (short tons)
2004	MS		3586363	Coal (short tons)
2005	MS		3555351	Coal (short tons)
2006	MS		3797455	Coal (short tons)
2007	MS		3545266	Coal (short tons)
2008	MS		2841512	Coal (short tons)
2009	MS		3439987	Coal (short tons)
2010	MS		4003505	Coal (short tons)
2011	MS		2746744	Coal (short tons)
2012	MS		2952818	Coal (short tons)
2013	MS		3575069	Coal (short tons)
2004	MO		578065	Coal (short tons)
2005	MO		597618	Coal (short tons)
2006	MO		394100	Coal (short tons)
2007	MO		236107	Coal (short tons)
2008	MO		247049	Coal (short tons)
2009	MO		452456	Coal (short tons)
2010	MO		458477	Coal (short tons)
2011	MO		464738	Coal (short tons)
2012	MO		421587	Coal (short tons)
2013	MO		413703	Coal (short tons)
2004	MT		39988503	Coal (short tons)
2005	MT		40353984	Coal (short tons)
2006	MT		41822805	Coal (short tons)
2007	MT		43389833	Coal (short tons)
2008	MT		44785700	Coal (short tons)
2009	MT		39485837	Coal (short tons)
2010	MT		44732165	Coal (short tons)
2011	MT		42008238	Coal (short tons)
2012	MT		36693982	Coal (short tons)
2013	MT		42231483	Coal (short tons)
2004	NM		27249951	Coal (short tons)
2005	NM		28518728	Coal (short tons)
2006	NM		25912523	Coal (short tons)
2007	NM		24450829	Coal (short tons)
2008	NM		25644851	Coal (short tons)
2009	NM		25124096	Coal (short tons)
2010	NM		20990588	Coal (short tons)
2011	NM		21922457	Coal (short tons)
2012	NM		22452275	Coal (short tons)
2013	NM		21968641	Coal (short tons)
2004	ND		29942871	Coal (short tons)
2005	ND		29956259	Coal (short tons)
2006	ND		30411056	Coal (short tons)
2007	ND		29606266	Coal (short tons)
2008	ND		29627097	Coal (short tons)
2009	ND		29945292	Coal (short tons)
2010	ND		28948944	Coal (short tons)
2011	ND		28231419	Coal (short tons)
2012	ND		27528666	Coal (short tons)
2013	ND		27639060	Coal (short tons)
2004	OH		23221850	Coal (short tons)
2005	OH		24718239	Coal (short tons)
2006	OH		22722049	Coal (short tons)
2007	OH		22575386	Coal (short tons)
2008	OH		26250924	Coal (short tons)
2009	OH		27500563	Coal (short tons)
2010	OH		26706556	Coal (short tons)
2011	OH		28165714	Coal (short tons)
2012	OH		26327636	Coal (short tons)
2013	OH		25112837	Coal (short tons)
2004	OK		1792233	Coal (short tons)
2005	OK		1856497	Coal (short tons)
2006	OK		1998364	Coal (short tons)
2007	OK		1647935	Coal (short tons)
2008	OK		1463496	Coal (short tons)
2009	OK		956205	Coal (short tons)
2010	OK		1010411	Coal (short tons)
2011	OK		1144665	Coal (short tons)
2012	OK		1053973	Coal (short tons)
2013	OK		1135797	Coal (short tons)
2004	PA		65995922	Coal (short tons)
2005	PA		67493812	Coal (short tons)
2006	PA		66028815	Coal (short tons)
2007	PA		65048039	Coal (short tons)
2008	PA		65413644	Coal (short tons)
2009	PA		57979452	Coal (short tons)
2010	PA		58593111	Coal (short tons)
2011	PA		59181827	Coal (short tons)
2012	PA		54718802	Coal (short tons)
2013	PA		50869584	Coal (short tons)
2004	TN		2886638	Coal (short tons)
2005	TN		3216844	Coal (short tons)
2006	TN		2803944	Coal (short tons)
2007	TN		2654451	Coal (short tons)
2008	TN		2332776	Coal (short tons)
2009	TN		1996099	Coal (short tons)
2010	TN		1780178	Coal (short tons)
2011	TN		1547035	Coal (short tons)
2012	TN		1090247	Coal (short tons)
2013	TN		1098437	Coal (short tons)
2004	TX		45862826	Coal (short tons)
2005	TX		45938679	Coal (short tons)
2006	TX		45547617	Coal (short tons)
2007	TX		41948406	Coal (short tons)
2008	TX		39016927	Coal (short tons)
2009	TX		35093268	Coal (short tons)
2010	TX		40982001	Coal (short tons)
2011	TX		45903597	Coal (short tons)
2012	TX		44178225	Coal (short tons)
2013	TX		42850619	Coal (short tons)
2004	UT		21746089	Coal (short tons)
2005	UT		24521343	Coal (short tons)
2006	UT		26017697	Coal (short tons)
2007	UT		24306581	Coal (short tons)
2008	UT		24365168	Coal (short tons)
2009	UT		21717588	Coal (short tons)
2010	UT		19350951	Coal (short tons)
2011	UT		19648020	Coal (short tons)
2012	UT		17015919	Coal (short tons)
2013	UT		16976724	Coal (short tons)
2004	VA		31420320	Coal (short tons)
2005	VA		27743396	Coal (short tons)
2006	VA		29739969	Coal (short tons)
2007	VA		25346083	Coal (short tons)
2008	VA		24712406	Coal (short tons)
2009	VA		21019178	Coal (short tons)
2010	VA		22385402	Coal (short tons)
2011	VA		22522668	Coal (short tons)
2012	VA		18965105	Coal (short tons)
2013	VA		16619072	Coal (short tons)
2004	WA		5653221	Coal (short tons)
2005	WA		5265672	Coal (short tons)
2006	WA		2579549	Coal (short tons)
2004	WV		147993201	Coal (short tons)
2005	WV		153649647	Coal (short tons)
2006	WV		152373615	Coal (short tons)
2007	WV		153479515	Coal (short tons)
2008	WV		157778087	Coal (short tons)
2009	WV		137127322	Coal (short tons)
2010	WV		135219749	Coal (short tons)
2011	WV		134661745	Coal (short tons)
2012	WV		120424758	Coal (short tons)
2013	WV		115925451	Coal (short tons)
2004	WY		396493092	Coal (short tons)
2005	WY		404318534	Coal (short tons)
2006	WY		446742253	Coal (short tons)
2007	WY		453568259	Coal (short tons)
2008	WY		467644168	Coal (short tons)
2009	WY		431106631	Coal (short tons)
2010	WY		442522372	Coal (short tons)
2011	WY		438673388	Coal (short tons)
2012	WY		401441611	Coal (short tons)
2013	WY		387923828	Coal (short tons)
