Calendar Year	Product	State/Offshore Region	FIPS Code	CPS/Planning Area	Production Volume	Onshore/Offshore	Category	
2014	Oil (bbl)	MT	30065	Musselshell County	6,097	Onshore	Federal	
2014	Oil (bbl)	MT	30069	Petroleum County	8,677	Onshore	Federal	
2014	Oil (bbl)	MT	30075	Powder River County	100,713	Onshore	Federal	
2014	Oil (bbl)	MT	30079	Prairie County	1,754	Onshore	Mixed Exploratory	
2014	Oil (bbl)	MT	30079	Prairie County	109,824	Onshore	Federal	
2014	Oil (bbl)	MT	30083	Richland County	509,533	Onshore	Federal	
2014	Oil (bbl)	MT	30085	Roosevelt County	156,164	Onshore	Federal	
2014	Oil (bbl)	MT	30087	Rosebud County	12,792	Onshore	Federal	
2014	Oil (bbl)	MT	30091	Sheridan County	39,937	Onshore	Federal	
2014	Oil (bbl)	MT	30095	Stillwater County	10,656	Onshore	Federal	
2014	Oil (bbl)	MT	30101	Toole County	40,115	Onshore	Federal	
2014	Oil (bbl)	MT	30109	Wibaux County	1,754	Onshore	Mixed Exploratory	
2014	Oil (bbl)	MT	30109	Wibaux County	96,472	Onshore	Federal	
2014	Oil (bbl)	MT	30111	Yellowstone County	123	Onshore	Federal	
2014	Coal (tons)	ND	38057	Mercer County	3,449,725	Onshore	Federal	
2014	Coal (tons)	ND	38065	Oliver County	1,601,986	Onshore	Federal	
2014	Gas (mcf)	ND	38007	Billings County	2,262,249	Onshore	Federal	
2014	Gas (mcf)	ND	38009	Bottineau County	2,547	Onshore	Federal	
2014	Gas (mcf)	ND	38011	Bowman County	1,163,640	Onshore	Federal	
2014	Gas (mcf)	ND	38013	Burke County	77,134	Onshore	Federal	
2014	Gas (mcf)	ND	38023	Divide County	68,268	Onshore	Federal	
2014	Gas (mcf)	ND	38025	Dunn County	3,120,521	Onshore	Federal	
2014	Gas (mcf)	ND	38033	Golden Valley County	266,767	Onshore	Federal	
2014	Gas (mcf)	ND	38053	McKenzie County	15,825,231	Onshore	Federal	
2014	Gas (mcf)	ND	38061	Mountrail County	2,995,358	Onshore	Federal	
2014	Gas (mcf)	ND	38075	Renville County	3,910	Onshore	Federal	
2014	Gas (mcf)	ND	38087	Slope County	91,223	Onshore	Federal	
2014	Gas (mcf)	ND	38089	Stark County	144,512	Onshore	Federal	
2014	Gas (mcf)	ND	38105	Williams County	1,292,321	Onshore	Federal	
2014	Leonardite (tons)	ND	38105	Williams County	W	Onshore	Federal	
2014	Oil (bbl)	ND	38007	Billings County	2,187,467	Onshore	Federal	
2014	Oil (bbl)	ND	38009	Bottineau County	25,526	Onshore	Federal	
2014	Oil (bbl)	ND	38011	Bowman County	925,932	Onshore	Federal	
2014	Oil (bbl)	ND	38013	Burke County	70,249	Onshore	Federal	
2014	Oil (bbl)	ND	38023	Divide County	83,403	Onshore	Federal	
2014	Oil (bbl)	ND	38025	Dunn County	2,730,494	Onshore	Federal	
2014	Oil (bbl)	ND	38033	Golden Valley County	385,327	Onshore	Federal	
2014	Oil (bbl)	ND	38053	McKenzie County	9,992,205	Onshore	Federal	
2014	Oil (bbl)	ND	38061	Mountrail County	3,322,193	Onshore	Federal	
2014	Oil (bbl)	ND	38075	Renville County	19,830	Onshore	Federal	
2014	Oil (bbl)	ND	38087	Slope County	406,319	Onshore	Federal	
2014	Oil (bbl)	ND	38089	Stark County	141,156	Onshore	Federal	
2014	Oil (bbl)	ND	38105	Williams County	880,850	Onshore	Federal	
2014	Gas (mcf)	NE	31033	Cheyenne County	981	Onshore	Federal	
2014	Gas (mcf)	NE	31105	Kimball County	13	Onshore	Federal	
2014	Oil (bbl)	NE	31033	Cheyenne County	21,668	Onshore	Federal	
2014	Oil (bbl)	NE	31057	Dundy County	149	Onshore	Federal	
2014	Oil (bbl)	NE	31087	Hitchcock County	3,424	Onshore	Federal	
2014	Oil (bbl)	NE	31105	Kimball County	2,027	Onshore	Federal	
2014	Oil (bbl)	NE	31145	Red Willow County	3	Onshore	Federal	
2014	Coal (tons)	NM	35031	McKinley County	W	Onshore	Federal	
2014	Coal (tons)	NM	35045	San Juan County	W	Onshore	Federal	
2014	Gas (mcf)	NM	35001	Bernalillo County	14,355	Onshore	Federal	
2014	Gas (mcf)	NM	35005	Chaves County	6,195,142	Onshore	Federal	
2014	Gas (mcf)	NM	35007	Colfax County	231,177	Onshore	Federal	
2014	Gas (mcf)	NM	35015	Eddy County	23,219,806	Onshore	Mixed Exploratory	
2014	Gas (mcf)	NM	35015	Eddy County	148,304,601	Onshore	Federal	
2014	Gas (mcf)	NM	35021	Harding County	4,535,777	Onshore	Federal	
2014	Gas (mcf)	NM	35025	Lea County	4,876,928	Onshore	Mixed Exploratory	
2014	Gas (mcf)	NM	35025	Lea County	69,898,251	Onshore	Federal	
2014	Gas (mcf)	NM	35031	McKinley County	181,980	Onshore	Federal	
2014	Gas (mcf)	NM	35035	Otero County	14,638	Onshore	Federal	
2014	Gas (mcf)	NM	35037	Quay County	2,476,467	Onshore	Federal	
2014	Gas (mcf)	NM	35039	Rio Arriba County	48,966	Onshore	Mixed Exploratory	
2014	Gas (mcf)	NM	35039	Rio Arriba County	216,180,068	Onshore	Federal	
2014	Gas (mcf)	NM	35041	Roosevelt County	859,812	Onshore	Federal	
2014	Gas (mcf)	NM	35045	San Juan County	93,725	Onshore	Mixed Exploratory	
2014	Gas (mcf)	NM	35045	San Juan County	301,514,127	Onshore	Federal	
2014	Gas (mcf)	NM	35043	Sandoval County	265,525	Onshore	Mixed Exploratory	
2014	Gas (mcf)	NM	35043	Sandoval County	4,446,520	Onshore	Federal	
2014	Gas (mcf)	NM	35059	Union County	2,476,474	Onshore	Federal	
2014	Geothermal - Direct Use, Millions of Gallons	NM	35013	Dona Ana County	63,624,483	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NM	35023	Hidalgo County	8,736,455	Onshore	Federal	
2014	Langbeinite (tons)	NM	35015	Eddy County	363,289	Onshore	Federal	
2014	Muriate Of Potash-Granular (tons)	NM	35015	Eddy County	467,320	Onshore	Federal	
2014	Muriate Of Potash-Standard (tons)	NM	35015	Eddy County	127,433	Onshore	Federal	
2014	Oil (bbl)	NM	35001	Bernalillo County	4,477	Onshore	Federal	
2014	Oil (bbl)	NM	35005	Chaves County	628,669	Onshore	Federal	
2014	Oil (bbl)	NM	35015	Eddy County	6,693,225	Onshore	Mixed Exploratory	
2014	Oil (bbl)	NM	35015	Eddy County	31,616,961	Onshore	Federal	
2014	Oil (bbl)	NM	35025	Lea County	2,618,793	Onshore	Mixed Exploratory	
2014	Oil (bbl)	NM	35025	Lea County	21,116,327	Onshore	Federal	
2014	Oil (bbl)	NM	35031	McKinley County	53,860	Onshore	Federal	
2014	Oil (bbl)	NM	35039	Rio Arriba County	1,378,524	Onshore	Federal	
2014	Oil (bbl)	NM	35041	Roosevelt County	82,536	Onshore	Federal	
2014	Oil (bbl)	NM	35045	San Juan County	184	Onshore	Mixed Exploratory	
2014	Oil (bbl)	NM	35045	San Juan County	1,909,627	Onshore	Federal	
2014	Oil (bbl)	NM	35043	Sandoval County	107,890	Onshore	Mixed Exploratory	
2014	Oil (bbl)	NM	35043	Sandoval County	923,384	Onshore	Federal	
2014	Potash (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2014	Salt (tons)	NM	35015	Eddy County	457,797	Onshore	Federal	
2014	Sylvite-Raw Ore (tons)	NM	35015	Eddy County	W	Onshore	Federal	
2014	Gas (mcf)	NV	32023	Nye County	3,341	Onshore	Federal	
2014	Geothermal - Direct Utilization, Hundreds of Gallons	NV	32001	Churchill County	46,536,535	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32001	Churchill County	800,554,841	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32011	Eureka County	3,010,668	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32013	Humboldt County	85,422,511	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32015	Lander County	331,291,678	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32019	Lyon County	11,135	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32021	Mineral County	150,459,000	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32027	Pershing County	70,194,551	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	NV	32031	Washoe County	100,069,644	Onshore	Federal	
2014	Oil (bbl)	NV	32007	Elko County	2,247	Onshore	Federal	
2014	Oil (bbl)	NV	32011	Eureka County	32,218	Onshore	Federal	
2014	Oil (bbl)	NV	32023	Nye County	276,842	Onshore	Federal	
2014	Gas (mcf)	NY	36013	Chautauqua County	7,919	Onshore	Federal	
2014	Gas (mcf)	NY	36015	Chemung County	397,067	Onshore	Federal	
2014	Gas (mcf)	NY	36099	Seneca County	3,415	Onshore	Federal	
2014	Gas (mcf)	Offshore Alaska		Beaufort Sea	32,433,687	Offshore	Federal	
2014	Oil (bbl)	Offshore Alaska		Beaufort Sea	643,194	Offshore	Federal	
2014	Gas (mcf)	Offshore Gulf		Central Gulf of Mexico	982,494,374	Offshore	Federal	
2014	Gas (mcf)	Offshore Gulf		Eastern Gulf of Mexico	23,210,680	Offshore	Federal	
2014	Gas (mcf)	Offshore Gulf		Western Gulf of Mexico	271,164,745	Offshore	Federal	
2014	Oil (bbl)	Offshore Gulf		Central Gulf of Mexico	431,963,890	Offshore	Federal	
2014	Oil (bbl)	Offshore Gulf		Eastern Gulf of Mexico	1,670,352	Offshore	Federal	
2014	Oil (bbl)	Offshore Gulf		Western Gulf of Mexico	76,842,470	Offshore	Federal	
2014	Gas (mcf)	Offshore Pacific		Southern California	28,313,384	Offshore	Federal	
2014	Oil (bbl)	Offshore Pacific		Southern California	18,506,540	Offshore	Federal	
2014	Gas (mcf)	OH	39009	Athens County	109	Onshore	Federal	
2014	Gas (mcf)	OH	39073	Hocking County	1,080	Onshore	Federal	
2014	Gas (mcf)	OH	39099	Mahoning County	54,233	Onshore	Federal	
2014	Gas (mcf)	OH	39111	Monroe County	12,515	Onshore	Federal	
2014	Gas (mcf)	OH	39119	Muskingum County	3,268	Onshore	Federal	
2014	Gas (mcf)	OH	39127	Perry County	2,687	Onshore	Federal	
2014	Gas (mcf)	OH	39133	Portage County	152,111	Onshore	Federal	
2014	Gas (mcf)	OH	39151	Stark County	19,409	Onshore	Federal	
2014	Gas (mcf)	OH	39155	Trumbull County	87,256	Onshore	Federal	
2014	Gas (mcf)	OH	39167	Washington County	32,977	Onshore	Federal	
2014	Oil (bbl)	OH	39073	Hocking County	1,835	Onshore	Federal	
2014	Oil (bbl)	OH	39089	Licking County	428	Onshore	Federal	
2014	Oil (bbl)	OH	39099	Mahoning County	2,136	Onshore	Federal	
2014	Oil (bbl)	OH	39111	Monroe County	827	Onshore	Federal	
2014	Oil (bbl)	OH	39119	Muskingum County	272	Onshore	Federal	
2014	Oil (bbl)	OH	39127	Perry County	238	Onshore	Federal	
2014	Oil (bbl)	OH	39133	Portage County	5,541	Onshore	Federal	
2014	Oil (bbl)	OH	39151	Stark County	180	Onshore	Federal	
2014	Oil (bbl)	OH	39155	Trumbull County	208	Onshore	Federal	
2014	Oil (bbl)	OH	39167	Washington County	2,853	Onshore	Federal	
2014	Coal (tons)	OK	40077	Latimer County	W	Onshore	Federal	
2014	Coal (tons)	OK	40079	Le Flore County	495,799	Onshore	Federal	
2014	Gas (mcf)	OK	40003	Alfalfa County	739,965	Onshore	Federal	
2014	Gas (mcf)	OK	40005	Atoka County	4,362	Onshore	Federal	
2014	Gas (mcf)	OK	40007	Beaver County	95,353	Onshore	Federal	
2014	Gas (mcf)	OK	40009	Beckham County	344,567	Onshore	Federal	
2014	Gas (mcf)	OK	40011	Blaine County	196,638	Onshore	Federal	
2014	Gas (mcf)	OK	40015	Caddo County	56,439	Onshore	Federal	
2014	Gas (mcf)	OK	40017	Canadian County	227,477	Onshore	Federal	
2014	Gas (mcf)	OK	40029	Coal County	1,953,484	Onshore	Federal	
2014	Gas (mcf)	OK	40039	Custer County	154,739	Onshore	Federal	
2014	Gas (mcf)	OK	40043	Dewey County	415,128	Onshore	Federal	
2014	Gas (mcf)	OK	40045	Ellis County	600,931	Onshore	Federal	
2014	Gas (mcf)	OK	40047	Garfield County	52,574	Onshore	Federal	
2014	Gas (mcf)	OK	40049	Garvin County	6,416	Onshore	Federal	
2014	Gas (mcf)	OK	40051	Grady County	21,394	Onshore	Federal	
2014	Gas (mcf)	OK	40055	Greer County	3,369	Onshore	Federal	
2014	Gas (mcf)	OK	40059	Harper County	38,721	Onshore	Federal	
2014	Gas (mcf)	OK	40061	Haskell County	226,041	Onshore	Federal	
2014	Gas (mcf)	OK	40063	Hughes County	626	Onshore	Federal	
2014	Gas (mcf)	OK	40073	Kingfisher County	38,040	Onshore	Federal	
2014	Gas (mcf)	OK	40077	Latimer County	219,036	Onshore	Federal	
2014	Gas (mcf)	OK	40079	Le Flore County	41,680	Onshore	Federal	
2014	Gas (mcf)	OK	40081	Lincoln County	35,276	Onshore	Federal	
2014	Gas (mcf)	OK	40093	Major County	3,893	Onshore	Mixed Exploratory	
2014	Gas (mcf)	OK	40093	Major County	776,730	Onshore	Federal	
2014	Gas (mcf)	OK	40091	McIntosh County	16,186	Onshore	Federal	
2014	Gas (mcf)	OK	40109	Oklahoma County	1,023	Onshore	Federal	
2014	Gas (mcf)	OK	40119	Payne County	28,870	Onshore	Federal	
2014	Gas (mcf)	OK	40121	Pittsburg County	1,441,466	Onshore	Federal	
2014	Gas (mcf)	OK	40129	Roger Mills County	5,670,258	Onshore	Federal	
2014	Gas (mcf)	OK	40135	Sequoyah County	26,286	Onshore	Federal	
2014	Gas (mcf)	OK	40139	Texas County	115,228	Onshore	Federal	
2014	Gas (mcf)	OK	40149	Washita County	1,061,199	Onshore	Federal	
2014	Gas (mcf)	OK	40151	Woods County	951,114	Onshore	Federal	
2014	Gas (mcf)	OK	40153	Woodward County	312,645	Onshore	Federal	
2014	Oil (bbl)	OK	40003	Alfalfa County	147,954	Onshore	Federal	
2014	Oil (bbl)	OK	40007	Beaver County	3,413	Onshore	Federal	
2014	Oil (bbl)	OK	40009	Beckham County	386	Onshore	Federal	
2014	Oil (bbl)	OK	40011	Blaine County	1,799	Onshore	Federal	
2014	Oil (bbl)	OK	40015	Caddo County	26	Onshore	Federal	
2014	Oil (bbl)	OK	40017	Canadian County	1,770	Onshore	Federal	
2014	Oil (bbl)	OK	40029	Coal County	3,868	Onshore	Federal	
2014	Oil (bbl)	OK	40031	Comanche County	3,816	Onshore	Federal	
2014	Oil (bbl)	OK	40039	Custer County	3,862	Onshore	Federal	
2014	Oil (bbl)	OK	40043	Dewey County	22,216	Onshore	Federal	
2014	Oil (bbl)	OK	40045	Ellis County	122,560	Onshore	Federal	
2014	Oil (bbl)	OK	40047	Garfield County	208	Onshore	Federal	
2014	Oil (bbl)	OK	40049	Garvin County	1,419	Onshore	Federal	
2014	Oil (bbl)	OK	40051	Grady County	4,260	Onshore	Federal	
2014	Oil (bbl)	OK	40059	Harper County	34	Onshore	Federal	
2014	Oil (bbl)	OK	40073	Kingfisher County	449	Onshore	Federal	
2014	Oil (bbl)	OK	40081	Lincoln County	1,978	Onshore	Federal	
2014	Oil (bbl)	OK	40093	Major County	104	Onshore	Mixed Exploratory	
2014	Oil (bbl)	OK	40093	Major County	24,119	Onshore	Federal	
2014	Oil (bbl)	OK	40109	Oklahoma County	4	Onshore	Federal	
2014	Oil (bbl)	OK	40119	Payne County	6,493	Onshore	Federal	
2014	Oil (bbl)	OK	40129	Roger Mills County	315,623	Onshore	Federal	
2014	Oil (bbl)	OK	40139	Texas County	2,621	Onshore	Federal	
2014	Oil (bbl)	OK	40141	Tillman County	15,243	Onshore	Federal	
2014	Oil (bbl)	OK	40149	Washita County	31,266	Onshore	Federal	
2014	Oil (bbl)	OK	40151	Woods County	44,585	Onshore	Federal	
2014	Oil (bbl)	OK	40153	Woodward County	1,402	Onshore	Federal	
2014	Gas (mcf)	PA	42053	Forest County	10,914	Onshore	Federal	
2014	Gas (mcf)	PA	42063	Indiana County	3,379	Onshore	Federal	
2014	Gas (mcf)	PA	42129	Westmoreland County	4,381	Onshore	Federal	
2014	Oil (bbl)	PA	42053	Forest County	1,158	Onshore	Federal	
2014	Gas (mcf)	SD	46063	Harding County	2,510,082	Onshore	Federal	
2014	Oil (bbl)	SD	46047	Fall River County	12,931	Onshore	Federal	
2014	Oil (bbl)	SD	46063	Harding County	162,605	Onshore	Federal	
2014	Gas (mcf)	TX	48037	Bowie County	170	Onshore	Federal	
2014	Gas (mcf)	TX	48051	Burleson County	4,890	Onshore	Federal	
2014	Gas (mcf)	TX	48121	Denton County	580,744	Onshore	Federal	
2014	Gas (mcf)	TX	48161	Freestone County	64,596	Onshore	Federal	
2014	Gas (mcf)	TX	48167	Galveston County	31,546	Onshore	Federal	
2014	Gas (mcf)	TX	48181	Grayson County	12,269	Onshore	Federal	
2014	Gas (mcf)	TX	48203	Harrison County	4,215	Onshore	Federal	
2014	Gas (mcf)	TX	48211	Hemphill County	7,185	Onshore	Federal	
2014	Gas (mcf)	TX	48215	Hidalgo County	14,739	Onshore	Federal	
2014	Gas (mcf)	TX	48217	Hill County	54,954	Onshore	Federal	
2014	Gas (mcf)	TX	48225	Houston County	241,091	Onshore	Federal	
2014	Gas (mcf)	TX	48239	Jackson County	191,193	Onshore	Federal	
2014	Gas (mcf)	TX	48251	Johnson County	1,218,518	Onshore	Federal	
2014	Gas (mcf)	TX	48287	Lee County	11,533	Onshore	Federal	
2014	Gas (mcf)	TX	48297	Live Oak County	17,346	Onshore	Federal	
2014	Gas (mcf)	TX	48311	McMullen County	12,016	Onshore	Federal	
2014	Gas (mcf)	TX	48337	Montague County	31,531	Onshore	Federal	
2014	Gas (mcf)	TX	48339	Montgomery County	146,059	Onshore	Federal	
2014	Gas (mcf)	TX	48347	Nacogdoches County	146,861	Onshore	Federal	
2014	Gas (mcf)	TX	48355	Nueces County	27,950	Onshore	Federal	
2014	Gas (mcf)	TX	48357	Ochiltree County	3,060	Onshore	Federal	
2014	Gas (mcf)	TX	48367	Parker County	14,041	Onshore	Federal	
2014	Gas (mcf)	TX	48403	Sabine County	439,033	Onshore	Federal	
2014	Gas (mcf)	TX	48405	San Augustine County	145,212	Onshore	Federal	
2014	Gas (mcf)	TX	48407	San Jacinto County	55,713	Onshore	Federal	
2014	Gas (mcf)	TX	48419	Shelby County	122,166	Onshore	Mixed Exploratory	
2014	Gas (mcf)	TX	48419	Shelby County	8,708,671	Onshore	Federal	
2014	Gas (mcf)	TX	48427	Starr County	2,854,213	Onshore	Federal	
2014	Gas (mcf)	TX	48439	Tarrant County	20,059,337	Onshore	Federal	
2014	Gas (mcf)	TX	48441	Taylor County	2,268	Onshore	Federal	
2014	Gas (mcf)	TX	48477	Washington County	9,301	Onshore	Federal	
2014	Gas (mcf)	TX	48483	Wheeler County	2,830	Onshore	Federal	
2014	Gas (mcf)	TX	48497	Wise County	2,210,249	Onshore	Federal	
2014	Gas (mcf)	TX	48505	Zapata County	169,059	Onshore	Federal	
2014	Oil (bbl)	TX	48037	Bowie County	572	Onshore	Federal	
2014	Oil (bbl)	TX	48051	Burleson County	214	Onshore	Federal	
2014	Oil (bbl)	TX	48161	Freestone County	6	Onshore	Federal	
2014	Oil (bbl)	TX	48167	Galveston County	18,492	Onshore	Federal	
2014	Oil (bbl)	TX	48179	Gray County	1,434	Onshore	Federal	
2014	Oil (bbl)	TX	48181	Grayson County	2,889	Onshore	Federal	
2014	Oil (bbl)	TX	48211	Hemphill County	55	Onshore	Federal	
2014	Oil (bbl)	TX	48215	Hidalgo County	84	Onshore	Federal	
2014	Oil (bbl)	TX	48225	Houston County	60,476	Onshore	Federal	
2014	Oil (bbl)	TX	48239	Jackson County	43,198	Onshore	Federal	
2014	Oil (bbl)	TX	48287	Lee County	597	Onshore	Federal	
2014	Oil (bbl)	TX	48297	Live Oak County	5,633	Onshore	Federal	
2014	Oil (bbl)	TX	48311	McMullen County	2,018	Onshore	Federal	
2014	Oil (bbl)	TX	48337	Montague County	220	Onshore	Federal	
2014	Oil (bbl)	TX	48339	Montgomery County	1,009	Onshore	Federal	
2014	Oil (bbl)	TX	48347	Nacogdoches County	103	Onshore	Federal	
2014	Oil (bbl)	TX	48355	Nueces County	39	Onshore	Federal	
2014	Oil (bbl)	TX	48367	Parker County	71	Onshore	Federal	
2014	Oil (bbl)	TX	48403	Sabine County	1,631	Onshore	Federal	
2014	Oil (bbl)	TX	48405	San Augustine County	162	Onshore	Federal	
2014	Oil (bbl)	TX	48407	San Jacinto County	12,948	Onshore	Federal	
2014	Oil (bbl)	TX	48419	Shelby County	5,326	Onshore	Federal	
2014	Oil (bbl)	TX	48439	Tarrant County	1,072	Onshore	Federal	
2014	Oil (bbl)	TX	48477	Washington County	767	Onshore	Federal	
2014	Oil (bbl)	TX	48483	Wheeler County	6	Onshore	Federal	
2014	Oil (bbl)	TX	48497	Wise County	27,620	Onshore	Federal	
2014	Clay (tons)	UT	49031	Piute County	33,520	Onshore	Federal	
2014	Coal (tons)	UT	49007	Carbon County	4,956,871	Onshore	Federal	
2014	Coal (tons)	UT	49015	Emery County	3,127,674	Onshore	Federal	
2014	Coal (tons)	UT	49041	Sevier County	W	Onshore	Federal	
2014	Coal Waste (Sub-Econ) (tons)	UT	49007	Carbon County	W	Onshore	Federal	
2014	Gas (mcf)	UT	49007	Carbon County	33,105,124	Onshore	Federal	
2014	Gas (mcf)	UT	49009	Daggett County	174,630	Onshore	Federal	
2014	Gas (mcf)	UT	49013	Duchesne County	7,708,566	Onshore	Federal	
2014	Gas (mcf)	UT	49015	Emery County	5,212,194	Onshore	Federal	
2014	Gas (mcf)	UT	49017	Garfield County	8,350	Onshore	Federal	
2014	Gas (mcf)	UT	49019	Grand County	2,551	Onshore	Mixed Exploratory	
2014	Gas (mcf)	UT	49019	Grand County	3,540,298	Onshore	Federal	
2014	Gas (mcf)	UT	49035	Salt Lake County	2,562	Onshore	Federal	
2014	Gas (mcf)	UT	49037	San Juan County	6,434,448	Onshore	Federal	
2014	Gas (mcf)	UT	49043	Summit County	123,285	Onshore	Federal	
2014	Gas (mcf)	UT	49047	Uintah County	19,124	Onshore	Mixed Exploratory	
2014	Gas (mcf)	UT	49047	Uintah County	223,620,260	Onshore	Federal	
2014	Gas (mcf)	UT	49049	Utah County	20,441	Onshore	Federal	
2014	Gas (mcf)	UT	49053	Washington County	3,899	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	UT	49001	Beaver County	100,770,007	Onshore	Federal	
2014	Geothermal - Electrical Generation, Kilowatt Hours	UT	49027	Millard County	31,309,993	Onshore	Federal	
2014	Geothermal - Electrical Generation, Thousands of Pounds	UT	49001	Beaver County	2,463,584,337	Onshore	Federal	
2014	Gilsonite (tons)	UT	49047	Uintah County	W	Onshore	Federal	
2014	Magnesium Chloride Brine (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2014	Oil (bbl)	UT	49007	Carbon County	51,543	Onshore	Federal	
2014	Oil (bbl)	UT	49009	Daggett County	114	Onshore	Federal	
2014	Oil (bbl)	UT	49013	Duchesne County	3,410,706	Onshore	Federal	
2014	Oil (bbl)	UT	49015	Emery County	992	Onshore	Federal	
2014	Oil (bbl)	UT	49017	Garfield County	153,002	Onshore	Federal	
2014	Oil (bbl)	UT	49019	Grand County	11,714	Onshore	Mixed Exploratory	
2014	Oil (bbl)	UT	49019	Grand County	1,127,224	Onshore	Federal	
2014	Oil (bbl)	UT	49035	Salt Lake County	2,194	Onshore	Federal	
2014	Oil (bbl)	UT	49037	San Juan County	440,835	Onshore	Federal	
2014	Oil (bbl)	UT	49041	Sevier County	1,251,918	Onshore	Federal	
2014	Oil (bbl)	UT	49043	Summit County	36,720	Onshore	Federal	
2014	Oil (bbl)	UT	49047	Uintah County	12,377	Onshore	Mixed Exploratory	
2014	Oil (bbl)	UT	49047	Uintah County	6,738,977	Onshore	Federal	
2014	Potash (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2014	Salt (tons)	UT	49045	Tooele County	W	Onshore	Federal	
2014	Gas (mcf)	VA	51051	Dickenson County	131,549	Onshore	Federal	
2014	Gas (mcf)	VA	51195	Wise County	17,830	Onshore	Federal	
2014	Limestone (tons)	VA	51071	Giles County	W	Onshore	Federal	
2014	Coal (tons)	WA	53041	Lewis County	W	Onshore	Federal	
2014	Borate Products (tons)	Withheld	Withheld	Withheld	162,731	Onshore	Federal	
2014	Brine Products (tons)	Withheld	Withheld	Withheld	 51,291 	Onshore	Federal	
2014	Coal (tons)	Withheld	Withheld	Withheld	34,079,158	Onshore	Federal	
2014	Copper Concentrate (tons)	Withheld	Withheld	Withheld	278	Onshore	Federal	
2014	Gilsonite (tons)	Withheld	Withheld	Withheld	28,936	Onshore	Federal	
2014	Hardrock Products (tons)	Withheld	Withheld	Withheld	22,598	Onshore	Federal	
2014	Lead Concentrate (tons)	Withheld	Withheld	Withheld	987	Onshore	Federal	
2014	Other Coal Products (tons)	Withheld	Withheld	Withheld	142,273	Onshore	Federal	
2014	Potash (tons)	Withheld	Withheld	Withheld	208,401	Onshore	Federal	
2014	Potassium Products (tons)	Withheld	Withheld	Withheld	449,740	Onshore	Federal	
2014	Quartz Crystal (tickets/pounds)	Withheld	Withheld	Withheld	960	Onshore	Federal	
2014	Salt (tons)	Withheld	Withheld	Withheld	19,345	Onshore/Offshore	Federal	
2014	Salt (tons)	Withheld	Withheld	Withheld	428,128	Onshore	Federal	
2014	Soda Ash (tons)	Withheld	Withheld	Withheld	808,402	Onshore	Federal	
2014	Sodium Bi-Carbonate (tons)	Withheld	Withheld	Withheld	201,436	Onshore	Federal	
2014	Sodium Products (tons)	Withheld	Withheld	Withheld	488,493	Onshore	Federal	
2014	Zinc Concentrate (tons)	Withheld	Withheld	Withheld	115	Onshore	Federal	
2014	Gas (mcf)	WV	54041	Lewis County	811	Onshore	Federal	
2014	Gas (mcf)	WV	54059	Mingo County	55,206	Onshore	Federal	
2014	Gas (mcf)	WV	54071	Pendleton County	25,109	Onshore	Federal	
2014	Gas (mcf)	WV	54077	Preston County	22,118	Onshore	Federal	
2014	Gas (mcf)	WV	54083	Randolph County	24,909	Onshore	Federal	
2014	Gas (mcf)	WV	54093	Tucker County	47,268	Onshore	Federal	
2014	Gas (mcf)	WV	54109	Wyoming County	928	Onshore	Federal	
2014	Coal (tons)	WY	56005	Campbell County	306,733,811	Onshore	Federal	
2014	Coal (tons)	WY	56009	Converse County	29,704,239	Onshore	Federal	
2014	Coal (tons)	WY	56023	Lincoln County	W	Onshore	Federal	
2014	Coal (tons)	WY	56037	Sweetwater County	3,611,250	Onshore	Federal	
2014	Gas (mcf)	WY	56001	Albany County	22,817	Onshore	Federal	
2014	Gas (mcf)	WY	56003	Big Horn County	1,411,250	Onshore	Federal	
2014	Gas (mcf)	WY	56005	Campbell County	696,838	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56005	Campbell County	59,781,811	Onshore	Federal	
2014	Gas (mcf)	WY	56007	Carbon County	195,109	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56007	Carbon County	59,881,109	Onshore	Federal	
2014	Gas (mcf)	WY	56009	Converse County	8,077,238	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56009	Converse County	9,489,103	Onshore	Federal	
2014	Gas (mcf)	WY	56011	Crook County	25,466	Onshore	Federal	
2014	Gas (mcf)	WY	56013	Fremont County	94,322,953	Onshore	Federal	
2014	Gas (mcf)	WY	56017	Hot Springs County	209,385	Onshore	Federal	
